"id","code","name","level_id","parent_id","path"
51426,NULL,"Nachibl",5,640,"1.23.128.640."
51427,NULL,"Nachoke",5,633,"1.23.127.633."
51428,NULL,"Nachola",5,637,"1.23.127.637."
51429,NULL,"Nachomin",5,630,"1.23.126.630."
51430,NULL,"Nachomin",5,617,"1.23.124.617."
51431,NULL,"Nachoto",5,624,"1.23.125.624."
51432,NULL,"Nachotoi",5,615,"1.23.123.615."
51433,NULL,"Nachuchukait",5,622,"1.23.124.622."
51434,NULL,"Nachukul",5,632,"1.23.126.632."
51435,NULL,"Nachukul",5,628,"1.23.125.628."
51436,NULL,"Nachukul muria",5,613,"1.23.123.613."
51437,NULL,"Nachukule",5,625,"1.23.125.625."
51438,NULL,"Nachuro",5,613,"1.23.123.613."
51439,NULL,"Nachurokalei",5,640,"1.23.128.640."
51440,NULL,"Nadapal",5,635,"1.23.127.635."
51441,NULL,"Nadapal central",5,617,"1.23.124.617."
51442,NULL,"Nadapal east",5,617,"1.23.124.617."
51443,NULL,"Nacherekan",5,632,"1.23.126.632."
51444,NULL,"Nadapal-1",5,622,"1.23.124.622."
51445,NULL,"Nachele",5,624,"1.23.125.624."
51446,NULL,"Nachecha",5,629,"1.23.126.629."
51447,NULL,"Naburuk",5,625,"1.23.125.625."
51448,NULL,"Nabuskaal",5,624,"1.23.125.624."
51449,NULL,"Nabute",5,627,"1.23.125.627."
51450,NULL,"Nabute",5,625,"1.23.125.625."
51451,NULL,"Nabwalinyang",5,640,"1.23.128.640."
51452,NULL,"Nabwalinyang b",5,640,"1.23.128.640."
51453,NULL,"Nabwel anamada a",5,634,"1.23.127.634."
51454,NULL,"Nabwel anamada b",5,634,"1.23.127.634."
51455,NULL,"Nabwel arengan",5,637,"1.23.127.637."
51456,NULL,"Nabwel ekorot",5,626,"1.23.125.626."
51457,NULL,"Nabwelpus",5,627,"1.23.125.627."
51458,NULL,"Nachacha",5,634,"1.23.127.634."
51459,NULL,"Nachakamor",5,619,"1.23.124.619."
51460,NULL,"Nachampa",5,630,"1.23.126.630."
51461,NULL,"Nachampa",5,612,"1.23.123.612."
51462,NULL,"Nachara",5,624,"1.23.125.624."
51463,NULL,"Nachecha",5,632,"1.23.126.632."
51464,NULL,"Nachedei",5,626,"1.23.125.626."
51465,NULL,"Mbau",5,338,"1.15.68.338."
51466,NULL,"Matuto",5,361,"1.15.73.361."
51467,NULL,"Mbathani B",5,357,"1.15.72.357."
51468,NULL,"Lokwanya",5,621,"1.23.124.621."
51469,NULL,"Lokwar",5,628,"1.23.125.628."
51470,NULL,"Lokwarin",5,625,"1.23.125.625."
51471,NULL,"Lokwarkateit",5,626,"1.23.125.626."
51472,NULL,"Lokwarngileso",5,624,"1.23.125.624."
51473,NULL,"Lokwasinyen",5,624,"1.23.125.624."
51474,NULL,"Lokwatubwa lower",5,631,"1.23.126.631."
51475,NULL,"Lokwanya",5,615,"1.23.123.615."
51476,NULL,"Lokwatubwa upper",5,631,"1.23.126.631."
51477,NULL,"Lolemgete b",5,630,"1.23.126.630."
51478,NULL,"Lolemumoe",5,620,"1.23.124.620."
51479,NULL,"Loleng'a",5,618,"1.23.124.618."
51480,NULL,"Lolim",5,630,"1.23.126.630."
51481,NULL,"Lolimekisil",5,620,"1.23.124.620."
51482,NULL,"Lolo",5,366,"1.15.74.366."
51483,NULL,"Lolukangole",5,619,"1.23.124.619."
51484,NULL,"Lolemgete a",5,630,"1.23.126.630."
51485,NULL,"Lokwamor",5,621,"1.23.124.621."
51486,NULL,"Lokwakipi",5,612,"1.23.123.612."
51487,NULL,"Lokwakipi",5,639,"1.23.128.639."
51488,NULL,"Lokorikitela",5,634,"1.23.127.634."
51489,NULL,"Lokorkor",5,639,"1.23.128.639."
51490,NULL,"Lokosimekori",5,640,"1.23.128.640."
51491,NULL,"Lokoudekei",5,619,"1.23.124.619."
51492,NULL,"Lokoukwel",5,637,"1.23.127.637."
51493,NULL,"Lokoyo",5,630,"1.23.126.630."
51494,NULL,"Lokoyo",5,624,"1.23.125.624."
51495,NULL,"Lokudule",5,620,"1.23.124.620."
51496,NULL,"Lokulan",5,615,"1.23.123.615."
51497,NULL,"Lokulbech",5,639,"1.23.128.639."
51498,NULL,"Lokurumka",5,625,"1.23.125.625."
51499,NULL,"Lokurumka",5,624,"1.23.125.624."
51500,NULL,"Lokutoma",5,625,"1.23.125.625."
51501,NULL,"Lokutur",5,614,"1.23.123.614."
51502,NULL,"Lokuyono",5,619,"1.23.124.619."
51503,NULL,"Lokwadwat",5,637,"1.23.127.637."
51504,NULL,"Lokwakel",5,611,"1.23.123.611."
51505,NULL,"Loluope",5,628,"1.23.125.628."
51506,NULL,"Lokoridoyo b",5,637,"1.23.127.637."
51507,NULL,"Lolupe",5,630,"1.23.126.630."
51508,NULL,"Lolupe",5,637,"1.23.127.637."
51509,NULL,"Lomilimil",5,618,"1.23.124.618."
51510,NULL,"Lomilo",5,629,"1.23.126.629."
51511,NULL,"Lomokamar",5,637,"1.23.127.637."
51512,NULL,"Lomolem",5,625,"1.23.125.625."
51513,NULL,"Lomonyang",5,634,"1.23.127.634."
51514,NULL,"Lomopus",5,625,"1.23.125.625."
51515,NULL,"Lomopus",5,633,"1.23.127.633."
51516,NULL,"Lomii",5,611,"1.23.123.611."
51517,NULL,"Lomukusei",5,631,"1.23.126.631."
51518,NULL,"Lomunyen",5,625,"1.23.125.625."
51519,NULL,"Lomunyena-kirenok",5,620,"1.23.124.620."
51520,NULL,"Lomunyenakwaan",5,630,"1.23.126.630."
51521,NULL,"Lomunyenakwan",5,639,"1.23.128.639."
51522,NULL,"Lomunyenkirion",5,630,"1.23.126.630."
51523,NULL,"Lomunyenpus",5,617,"1.23.124.617."
51524,NULL,"Lomunyokori",5,627,"1.23.125.627."
51525,NULL,"Lomunen kirion",5,624,"1.23.125.624."
51526,NULL,"Lomeyan",5,628,"1.23.125.628."
51527,NULL,"Lomese",5,637,"1.23.127.637."
51528,NULL,"Lomerimagal",5,618,"1.23.124.618."
51529,NULL,"Lolupe 2",5,616,"1.23.123.616."
51530,NULL,"Lolupe centre",5,616,"1.23.123.616."
51531,NULL,"Lomakat",5,614,"1.23.123.614."
51532,NULL,"Lomanakipi",5,636,"1.23.127.636."
51533,NULL,"Lomanmania",5,626,"1.23.125.626."
51534,NULL,"Lomanmania",5,621,"1.23.124.621."
51535,NULL,"Lomare",5,625,"1.23.125.625."
51536,NULL,"Lomaren",5,613,"1.23.123.613."
51537,NULL,"Lomaro",5,638,"1.23.128.638."
51538,NULL,"Lomeguro",5,616,"1.23.123.616."
51539,NULL,"Lomeguro 1",5,616,"1.23.123.616."
51540,NULL,"Lomeguro 2",5,616,"1.23.123.616."
51541,NULL,"Lomekwi",5,612,"1.23.123.612."
51542,NULL,"Lomeleku",5,636,"1.23.127.636."
51543,NULL,"Lomelo",5,638,"1.23.128.638."
51544,NULL,"Lomeresia",5,625,"1.23.125.625."
51545,NULL,"Lomeri",5,611,"1.23.123.611."
51546,NULL,"Lolupe",5,625,"1.23.125.625."
51547,NULL,"Lokoridoyo a",5,637,"1.23.127.637."
51548,NULL,"Lokore",5,616,"1.23.123.616."
51549,NULL,"Lokopu",5,630,"1.23.126.630."
51550,NULL,"Lokaduaran",5,628,"1.23.125.628."
51551,NULL,"Lokakwan",5,615,"1.23.123.615."
51552,NULL,"Lokalaio",5,626,"1.23.125.626."
51553,NULL,"Lokalale",5,615,"1.23.123.615."
51554,NULL,"Lokalaleakwan",5,614,"1.23.123.614."
51555,NULL,"Lokaliban",5,611,"1.23.123.611."
51556,NULL,"Lokallele",5,612,"1.23.123.612."
51557,NULL,"Lokaburu",5,620,"1.23.124.620."
51558,NULL,"Lokam",5,625,"1.23.125.625."
51559,NULL,"Lokamarkori a",5,630,"1.23.126.630."
51560,NULL,"Lokamarkori b",5,630,"1.23.126.630."
51561,NULL,"Lokamusio",5,639,"1.23.128.639."
51562,NULL,"Lokamusio",5,640,"1.23.128.640."
51563,NULL,"Lokangae",5,620,"1.23.124.620."
51564,NULL,"Lokaparaparae",5,627,"1.23.125.627."
51565,NULL,"Lokapelboi",5,614,"1.23.123.614."
51566,NULL,"Lokamachura",5,634,"1.23.127.634."
51567,NULL,"Lokaalale akina",5,614,"1.23.123.614."
51568,NULL,"Lojokobwo",5,629,"1.23.126.629."
51569,NULL,"Lojem",5,611,"1.23.123.611."
51570,NULL,"Lodoketapolon",5,638,"1.23.128.638."
51571,NULL,"Lodoketengol",5,630,"1.23.126.630."
51572,NULL,"Lodopua",5,627,"1.23.125.627."
51573,NULL,"Lodopua",5,640,"1.23.128.640."
51574,NULL,"Lodoupua",5,627,"1.23.125.627."
51575,NULL,"Lodupakeju",5,637,"1.23.127.637."
51576,NULL,"Lodwarikipi",5,611,"1.23.123.611."
51577,NULL,"Logaacha",5,625,"1.23.125.625."
51578,NULL,"Logaara",5,633,"1.23.127.633."
51579,NULL,"Logogo",5,630,"1.23.126.630."
51580,NULL,"Logurume",5,630,"1.23.126.630."
51581,NULL,"Loitakori",5,617,"1.23.124.617."
51582,NULL,"Loitangole",5,611,"1.23.123.611."
51583,NULL,"Loitanit a",5,614,"1.23.123.614."
51584,NULL,"Loitanit a",5,634,"1.23.127.634."
51585,NULL,"Loitanit b",5,634,"1.23.127.634."
51586,NULL,"Loito",5,614,"1.23.123.614."
51587,NULL,"Lokapelboi b",5,614,"1.23.123.614."
51588,NULL,"Lokapelpus",5,614,"1.23.123.614."
51589,NULL,"Lokapeltau",5,632,"1.23.126.632."
51590,NULL,"Lokapetmoe",5,612,"1.23.123.612."
51591,NULL,"Lokirimo 2",5,616,"1.23.123.616."
51592,NULL,"Lokitela",5,628,"1.23.125.628."
51593,NULL,"Lokitela",5,622,"1.23.124.622."
51594,NULL,"Lokitela -kapese",5,632,"1.23.126.632."
51595,NULL,"Lokitela ekori",5,629,"1.23.126.629."
51596,NULL,"Lokitela kori",5,629,"1.23.126.629."
51597,NULL,"Lokitelakwan",5,614,"1.23.123.614."
51598,NULL,"Lokitet",5,627,"1.23.125.627."
51599,NULL,"Lokitoe eker",5,624,"1.23.125.624."
51600,NULL,"Lokitoeliwo",5,637,"1.23.127.637."
51601,NULL,"Lokitoenyala",5,612,"1.23.123.612."
51602,NULL,"Lokitoliwok",5,627,"1.23.125.627."
51603,NULL,"Lokitonyela",5,616,"1.23.123.616."
51604,NULL,"Lokitot",5,625,"1.23.125.625."
51605,NULL,"Lokoda",5,624,"1.23.125.624."
51606,NULL,"Lokook a",5,637,"1.23.127.637."
51607,NULL,"Lokook b",5,637,"1.23.127.637."
51608,NULL,"Lokirimo 1",5,616,"1.23.123.616."
51609,NULL,"Lomuria",5,615,"1.23.123.615."
51610,NULL,"Lokirimo",5,612,"1.23.123.612."
51611,NULL,"Lokiriketa",5,617,"1.23.124.617."
51612,NULL,"Lokaprichit",5,633,"1.23.127.633."
51613,NULL,"Lokatukon",5,626,"1.23.125.626."
51614,NULL,"Lokatul",5,630,"1.23.126.630."
51615,NULL,"Lokawr/ nakuse",5,633,"1.23.127.633."
51616,NULL,"Lokepokan",5,615,"1.23.123.615."
51617,NULL,"Lokibokoi",5,629,"1.23.126.629."
51618,NULL,"Lokichar",5,616,"1.23.123.616."
51619,NULL,"Lokiding",5,617,"1.23.124.617."
51620,NULL,"Lokidodokia",5,629,"1.23.126.629."
51621,NULL,"Lokikorikipi",5,630,"1.23.126.630."
51622,NULL,"Lokipetot",5,613,"1.23.123.613."
51623,NULL,"Lokipetot",5,627,"1.23.125.627."
51624,NULL,"Lokipetotakwan",5,624,"1.23.125.624."
51625,NULL,"Lokipornyang",5,615,"1.23.123.615."
51626,NULL,"Lokiporuyang",5,612,"1.23.123.612."
51627,NULL,"Lokipoto",5,619,"1.23.124.619."
51628,NULL,"Lokireret",5,614,"1.23.123.614."
51629,NULL,"Lokirimanki",5,612,"1.23.123.612."
51630,NULL,"Lomuria akolong",5,615,"1.23.123.615."
51631,NULL,"Lomuria edome",5,615,"1.23.123.615."
51632,NULL,"Lomuroi",5,640,"1.23.128.640."
51633,NULL,"Lotukumoe",5,625,"1.23.125.625."
51634,NULL,"Lotukutonoe",5,611,"1.23.123.611."
51635,NULL,"Lotungun",5,625,"1.23.125.625."
51636,NULL,"Lotunguna",5,634,"1.23.127.634."
51637,NULL,"Lotunguna a",5,635,"1.23.127.635."
51638,NULL,"Lotunguna b",5,635,"1.23.127.635."
51639,NULL,"Loturerei",5,640,"1.23.128.640."
51640,NULL,"Lotukumo",5,636,"1.23.127.636."
51641,NULL,"Loturerei a",5,628,"1.23.125.628."
51642,NULL,"Louwae",5,624,"1.23.125.624."
51643,NULL,"Lowakinyang",5,628,"1.23.125.628."
51644,NULL,"Lowasa",5,614,"1.23.123.614."
51645,NULL,"Lower Achama",5,1249,"1.43.250.1249."
51646,NULL,"Lower Gode Ariyo",5,1255,"1.43.251.1255."
51647,NULL,"Lower Junction",5,1254,"1.43.251.1254."
51648,NULL,"Lower Kabonyo",5,1249,"1.43.250.1249."
51649,NULL,"Loturerei b",5,628,"1.23.125.628."
51650,NULL,"Lotukumo",5,624,"1.23.125.624."
51651,NULL,"Lottirmoe",5,612,"1.23.123.612."
51652,NULL,"Lotorop angaber",5,612,"1.23.123.612."
51653,NULL,"Lotirae",5,614,"1.23.123.614."
51654,NULL,"Lotirae 2",5,614,"1.23.123.614."
51655,NULL,"Lotirwae",5,625,"1.23.125.625."
51656,NULL,"Lotob-1 locherekaal",5,622,"1.23.124.622."
51657,NULL,"Lotob-2 locherekaal",5,622,"1.23.124.622."
51658,NULL,"Lotome",5,625,"1.23.125.625."
51659,NULL,"Lotonguna",5,640,"1.23.128.640."
51660,NULL,"Lotoom i",5,623,"1.23.124.623."
51661,NULL,"Lotoom ii",5,623,"1.23.124.623."
51662,NULL,"Lotor -1 nachuchukait",5,622,"1.23.124.622."
51663,NULL,"Lotor -2 nachuchukait",5,622,"1.23.124.622."
51664,NULL,"Lotorob",5,614,"1.23.123.614."
51665,NULL,"Lotorob",5,630,"1.23.126.630."
51666,NULL,"Lotorob",5,612,"1.23.123.612."
51667,NULL,"Lotorob",5,623,"1.23.124.623."
51668,NULL,"Lotorongruk 1",5,613,"1.23.123.613."
51669,NULL,"Lotorop",5,611,"1.23.123.611."
51670,NULL,"Lower Kabonyo B",5,1240,"1.43.248.1240."
51671,NULL,"Lower Kaburini",5,1241,"1.43.249.1241."
51672,NULL,"Lower Kachima",5,1235,"1.43.247.1235."
51673,NULL,"Lower Kachola",5,1254,"1.43.251.1254."
51674,NULL,"Lower Nyaburi",5,1236,"1.43.247.1236."
51675,NULL,"Lower Nyandiwa A",5,1236,"1.43.247.1236."
51676,NULL,"Lower Nyandiwa B",5,1236,"1.43.247.1236."
51677,NULL,"Lower Nyandiwa C",5,1236,"1.43.247.1236."
51678,NULL,"Lower Nyatago A",5,1244,"1.43.249.1244."
51679,NULL,"Lower Opuk A",5,1236,"1.43.247.1236."
51680,NULL,"Lower Opuk B",5,1236,"1.43.247.1236."
51681,NULL,"Lower Pala",5,1249,"1.43.250.1249."
51682,NULL,"Lower Sda",5,360,"1.15.73.360."
51683,NULL,"Lower kotela",5,629,"1.23.126.629."
51684,NULL,"Lower mala",5,629,"1.23.126.629."
51685,NULL,"Lowoi",5,616,"1.23.123.616."
51686,NULL,"Lowoi angilinakori",5,631,"1.23.126.631."
51687,NULL,"Lowoi ekirion",5,637,"1.23.127.637."
51688,NULL,"Lowoi ekori",5,636,"1.23.127.636."
51689,NULL,"Lowoiangikeny b",5,626,"1.23.125.626."
51690,NULL,"Lowoiangiro",5,626,"1.23.125.626."
51691,NULL,"Lower Mosqueto",5,355,"1.15.72.355."
51692,NULL,"Lotiman",5,640,"1.23.128.640."
51693,NULL,"Lower Makongeni",5,1241,"1.43.249.1241."
51694,NULL,"Lower Kowuor",5,1221,"1.43.245.1221."
51695,NULL,"Lower Kachwa",5,1249,"1.43.250.1249."
51696,NULL,"Lower Kadibuor",5,1239,"1.43.248.1239."
51697,NULL,"Lower Kakanu",5,356,"1.15.72.356."
51698,NULL,"Lower Kamiyawa",5,1221,"1.43.245.1221."
51699,NULL,"Lower Kandheu",5,1240,"1.43.248.1240."
51700,NULL,"Lower Kanyadawa",5,1226,"1.43.246.1226."
51701,NULL,"Lower Kanyakongo",5,1239,"1.43.248.1239."
51702,NULL,"Lower Kanyangii",5,1226,"1.43.246.1226."
51703,NULL,"Lower Kanyawawa",5,1236,"1.43.247.1236."
51704,NULL,"Lower Kilawa",5,348,"1.15.70.348."
51705,NULL,"Lower Kinou",5,367,"1.15.74.367."
51706,NULL,"Lower Kirome",5,1258,"1.43.252.1258."
51707,NULL,"Lower Kogwang",5,1222,"1.43.245.1222."
51708,NULL,"Lower Kokidi",5,1241,"1.43.249.1241."
51709,NULL,"Lower Kolwal",5,1240,"1.43.248.1240."
51710,NULL,"Lower Kopudo",5,1239,"1.43.248.1239."
51711,NULL,"Lower Kotieno Resi",5,1239,"1.43.248.1239."
51712,NULL,"Lower Kwanzanzu",5,361,"1.15.73.361."
51713,NULL,"Lodeketengol",5,624,"1.23.125.624."
51714,NULL,"Lotiira",5,625,"1.23.125.625."
51715,NULL,"Lotepesit",5,632,"1.23.126.632."
51716,NULL,"Lopeduru",5,631,"1.23.126.631."
51717,NULL,"Lopeduru b",5,639,"1.23.128.639."
51718,NULL,"Lopeipiding",5,629,"1.23.126.629."
51719,NULL,"Lopeisajait",5,630,"1.23.126.630."
51720,NULL,"Loperej",5,627,"1.23.125.627."
51721,NULL,"Loperot",5,636,"1.23.127.636."
51722,NULL,"Lopetasikiria",5,640,"1.23.128.640."
51723,NULL,"Lopedur a",5,639,"1.23.128.639."
51724,NULL,"Lopie",5,621,"1.23.124.621."
51725,NULL,"Lopokor",5,617,"1.23.124.617."
51726,NULL,"Lopongo",5,626,"1.23.125.626."
51727,NULL,"Loporkou",5,630,"1.23.126.630."
51728,NULL,"Loporot",5,625,"1.23.125.625."
51729,NULL,"Loporot a",5,625,"1.23.125.625."
51730,NULL,"Loporoto",5,625,"1.23.125.625."
51731,NULL,"Lopuke",5,629,"1.23.126.629."
51732,NULL,"Lopii",5,640,"1.23.128.640."
51733,NULL,"Lopededekit",5,621,"1.23.124.621."
51734,NULL,"Lopededekit",5,617,"1.23.124.617."
51735,NULL,"Lopangae",5,626,"1.23.125.626."
51736,NULL,"Lomuton",5,619,"1.23.124.619."
51737,NULL,"Lomwaragete",5,630,"1.23.126.630."
51738,NULL,"Longaara",5,633,"1.23.127.633."
51739,NULL,"Longech",5,627,"1.23.125.627."
51740,NULL,"Longee",5,625,"1.23.125.625."
51741,NULL,"Longolekomwa",5,612,"1.23.123.612."
51742,NULL,"Longolemwar",5,614,"1.23.123.614."
51743,NULL,"Longor",5,623,"1.23.124.623."
51744,NULL,"Lonyipad",5,630,"1.23.126.630."
51745,NULL,"Lookwa",5,625,"1.23.125.625."
51746,NULL,"Loolio",5,637,"1.23.127.637."
51747,NULL,"Loopong",5,616,"1.23.123.616."
51748,NULL,"Loorateng A",5,1244,"1.43.249.1244."
51749,NULL,"Loorateng B",5,1244,"1.43.249.1244."
51750,NULL,"Loorateng C",5,1244,"1.43.249.1244."
51751,NULL,"Looyakasiwan",5,611,"1.23.123.611."
51752,NULL,"Lopacho",5,617,"1.23.124.617."
51753,NULL,"Lopur",5,630,"1.23.126.630."
51754,NULL,"Lopur center",5,618,"1.23.124.618."
51755,NULL,"Lopur market",5,634,"1.23.127.634."
51756,NULL,"Lopurkou",5,629,"1.23.126.629."
51757,NULL,"Loruth esekon",5,615,"1.23.123.615."
51758,NULL,"Losajait 1",5,616,"1.23.123.616."
51759,NULL,"Losajait 2",5,616,"1.23.123.616."
51760,NULL,"Losanyanait",5,616,"1.23.123.616."
51761,NULL,"Losipaan",5,625,"1.23.125.625."
51762,NULL,"Losol",5,630,"1.23.126.630."
51763,NULL,"Losongae",5,624,"1.23.125.624."
51764,NULL,"Lotagor",5,630,"1.23.126.630."
51765,NULL,"Lotagor",5,628,"1.23.125.628."
51766,NULL,"Lotaka",5,617,"1.23.124.617."
51767,NULL,"Lotapae",5,640,"1.23.128.640."
51768,NULL,"Lotaruk",5,615,"1.23.123.615."
51769,NULL,"Lotede",5,630,"1.23.126.630."
51770,NULL,"Lotede",5,625,"1.23.125.625."
51771,NULL,"Lotelengo",5,624,"1.23.125.624."
51772,NULL,"Lotem",5,620,"1.23.124.620."
51773,NULL,"Lotengan",5,623,"1.23.124.623."
51774,NULL,"Lorus-aliban",5,637,"1.23.127.637."
51775,NULL,"Loteteleit",5,620,"1.23.124.620."
51776,NULL,"Lorus",5,623,"1.23.124.623."
51777,NULL,"Lorugum center",5,630,"1.23.126.630."
51778,NULL,"Lopwala",5,636,"1.23.127.636."
51779,NULL,"Lopworin",5,623,"1.23.124.623."
51780,NULL,"Loreamatet a",5,624,"1.23.125.624."
51781,NULL,"Loreamatet b",5,624,"1.23.125.624."
51782,NULL,"Loremon",5,625,"1.23.125.625."
51783,NULL,"Loreng",5,637,"1.23.127.637."
51784,NULL,"Loreng'o",5,611,"1.23.123.611."
51785,NULL,"Lorengelup",5,627,"1.23.125.627."
51786,NULL,"Lorengesinyen",5,632,"1.23.126.632."
51787,NULL,"Lorengesinyen",5,619,"1.23.124.619."
51788,NULL,"Lorengo",5,617,"1.23.124.617."
51789,NULL,"Lorengsinyon",5,630,"1.23.126.630."
51790,NULL,"Lorieieme",5,614,"1.23.123.614."
51791,NULL,"Lorikimokine",5,630,"1.23.126.630."
51792,NULL,"Lorikot",5,627,"1.23.125.627."
51793,NULL,"Loroo",5,626,"1.23.125.626."
51794,NULL,"Lorotakwan",5,620,"1.23.124.620."
51795,NULL,"Lorumor",5,614,"1.23.123.614."
51796,NULL,"Lodakach",5,618,"1.23.124.618."
51797,NULL,"Lochwakwan",5,637,"1.23.127.637."
51798,NULL,"Lochwaa center",5,637,"1.23.127.637."
51799,NULL,"Kyesoni",5,344,"1.15.69.344."
51800,NULL,"Kyethani Centre",5,339,"1.15.68.339."
51801,NULL,"Kyethetu",5,332,"1.15.67.332."
51802,NULL,"Kyetumo",5,366,"1.15.74.366."
51803,NULL,"Kyetuu",5,361,"1.15.73.361."
51804,NULL,"Kyoani",5,352,"1.15.71.352."
51805,NULL,"Kyoani",5,368,"1.15.74.368."
51806,NULL,"Kyenini",5,342,"1.15.69.342."
51807,NULL,"Kyome",5,336,"1.15.68.336."
51808,NULL,"Kyondoni",5,336,"1.15.68.336."
51809,NULL,"Kyondoni",5,347,"1.15.70.347."
51810,NULL,"Kyongoani",5,366,"1.15.74.366."
51811,NULL,"Kyongoi",5,340,"1.15.69.340."
51812,NULL,"Kyongwe",5,361,"1.15.73.361."
51813,NULL,"Kyongweni",5,339,"1.15.68.339."
51814,NULL,"Kyonyoni",5,334,"1.15.67.334."
51815,NULL,"Kyome",5,366,"1.15.74.366."
51816,NULL,"Kyenini",5,334,"1.15.67.334."
51817,NULL,"Kyeni",5,367,"1.15.74.367."
51818,NULL,"Kyeni",5,365,"1.15.74.365."
51819,NULL,"Kyemulea",5,352,"1.15.71.352."
51820,NULL,"Kyemwai",5,339,"1.15.68.339."
51821,NULL,"Kyemwangi",5,358,"1.15.72.358."
51822,NULL,"Kyengaa",5,355,"1.15.72.355."
51823,NULL,"Kyenge",5,347,"1.15.70.347."
51824,NULL,"Kyenge B",5,347,"1.15.70.347."
51825,NULL,"Kyenge Central",5,347,"1.15.70.347."
51826,NULL,"Kyengomo",5,359,"1.15.73.359."
51827,NULL,"Kyenguu",5,358,"1.15.72.358."
51828,NULL,"Kyeni",5,334,"1.15.67.334."
51829,NULL,"Kyeni",5,339,"1.15.68.339."
51830,NULL,"Kyeni",5,347,"1.15.70.347."
51831,NULL,"Kyeni",5,348,"1.15.70.348."
51832,NULL,"Kyeni",5,353,"1.15.71.353."
51833,NULL,"Kyeni",5,361,"1.15.73.361."
51834,NULL,"Kyeni",5,364,"1.15.73.364."
51835,NULL,"Kyeni",5,362,"1.15.73.362."
51836,NULL,"Kyoongwe",5,358,"1.15.72.358."
51837,NULL,"Kyooni",5,348,"1.15.70.348."
51838,NULL,"Kyosini",5,352,"1.15.71.352."
51839,NULL,"Kyou",5,357,"1.15.72.357."
51840,NULL,"Kyumbuni",5,354,"1.15.72.354."
51841,NULL,"Kyumbuni",5,355,"1.15.72.355."
51842,NULL,"Kyume",5,344,"1.15.69.344."
51843,NULL,"Kyumoni",5,358,"1.15.72.358."
51844,NULL,"Kyumoni",5,361,"1.15.73.361."
51845,NULL,"Kyumu",5,364,"1.15.73.364."
51846,NULL,"Kyundua",5,334,"1.15.67.334."
51847,NULL,"Kyunduani",5,332,"1.15.67.332."
51848,NULL,"Kyunduani",5,336,"1.15.68.336."
51849,NULL,"Kyunduani",5,345,"1.15.69.345."
51850,NULL,"Kyunduani",5,348,"1.15.70.348."
51851,NULL,"Kyunduani",5,353,"1.15.71.353."
51852,NULL,"Kyunduani",5,361,"1.15.73.361."
51853,NULL,"Kyunduani",5,365,"1.15.74.365."
51854,NULL,"Kyunga",5,335,"1.15.67.335."
51855,NULL,"Kyungamisyo",5,353,"1.15.71.353."
51856,NULL,"Kyungu",5,334,"1.15.67.334."
51857,NULL,"Kyumbuni",5,356,"1.15.72.356."
51858,NULL,"Kyemuka Upper",5,360,"1.15.73.360."
51859,NULL,"Kyumbuni",5,332,"1.15.67.332."
51860,NULL,"Kyumbu",5,337,"1.15.68.337."
51861,NULL,"Kyuani",5,347,"1.15.70.347."
51862,NULL,"Kyuasiini",5,368,"1.15.74.368."
51863,NULL,"Kyuasini",5,342,"1.15.69.342."
51864,NULL,"Kyuasini",5,348,"1.15.70.348."
51865,NULL,"Kyuasini",5,352,"1.15.71.352."
51866,NULL,"Kyuasini",5,356,"1.15.72.356."
51867,NULL,"Kyuasini",5,357,"1.15.72.357."
51868,NULL,"Kyuasini",5,365,"1.15.74.365."
51869,NULL,"Kyukuni",5,362,"1.15.73.362."
51870,NULL,"Kyulu",5,354,"1.15.72.354."
51871,NULL,"Kyululu",5,359,"1.15.73.359."
51872,NULL,"Kyuluni",5,359,"1.15.73.359."
51873,NULL,"Kyumbe",5,333,"1.15.67.333."
51874,NULL,"Kyumbe",5,343,"1.15.69.343."
51875,NULL,"Kyumbe",5,354,"1.15.72.354."
51876,NULL,"Kyumbiisyo",5,365,"1.15.74.365."
51877,NULL,"Kyumbiline",5,354,"1.15.72.354."
51878,NULL,"Kyumbukuyu",5,333,"1.15.67.333."
51879,NULL,"Kyunguni",5,352,"1.15.71.352."
51880,NULL,"Kyemuka Lower",5,360,"1.15.73.360."
51881,NULL,"Kyelimba",5,332,"1.15.67.332."
51882,NULL,"Kyanguku",5,356,"1.15.72.356."
51883,NULL,"Kyanguli",5,344,"1.15.69.344."
51884,NULL,"Kyanguli",5,365,"1.15.74.365."
51885,NULL,"Kyanguli",5,366,"1.15.74.366."
51886,NULL,"Kyangulu",5,346,"1.15.70.346."
51887,NULL,"Kyangulu A",5,357,"1.15.72.357."
51888,NULL,"Kyangulu B",5,357,"1.15.72.357."
51889,NULL,"Kyangua",5,348,"1.15.70.348."
51890,NULL,"Kyangunge",5,369,"1.15.74.369."
51891,NULL,"Kyangungui",5,366,"1.15.74.366."
51892,NULL,"Kyanguua",5,331,"1.15.67.331."
51893,NULL,"Kyangwa",5,348,"1.15.70.348."
51894,NULL,"Kyangwae",5,339,"1.15.68.339."
51895,NULL,"Kyangwithya",5,332,"1.15.67.332."
51896,NULL,"Kyanika",5,332,"1.15.67.332."
51897,NULL,"Kyanika",5,333,"1.15.67.333."
51898,NULL,"Kyangungi",5,336,"1.15.68.336."
51899,NULL,"Kyangu",5,368,"1.15.74.368."
