county_id,county,sub_county_id,sub_county,constituency_id,constituency,wards_id,wards
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,9e9f6fe0-607e-43ff-9bf5-313ac1f6eb30,Rarieda,f25d232e-4cdf-49d7-9049-07310d7fe125,Rarieda,6254a738-e394-4488-8d23-63c30e07453f,South Uyoma
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,9e9f6fe0-607e-43ff-9bf5-313ac1f6eb30,Rarieda,f25d232e-4cdf-49d7-9049-07310d7fe125,Rarieda,d9c8c63f-31a6-42be-a7a4-2378b08dcb42,North Uyoma
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,9e9f6fe0-607e-43ff-9bf5-313ac1f6eb30,Rarieda,f25d232e-4cdf-49d7-9049-07310d7fe125,Rarieda,2513faac-274d-460c-9391-91bc161536bd,West Asembo
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,9e9f6fe0-607e-43ff-9bf5-313ac1f6eb30,Rarieda,f25d232e-4cdf-49d7-9049-07310d7fe125,Rarieda,60c8d86e-7caf-4819-b71d-c9bad8bb3356,East Asembo
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,036542b5-dc9f-4525-8356-70f6a61fc799,Bondo,1e34d7b5-3aaf-46c8-aaa8-9f974b0ab83f,Bondo,4499f3da-11c9-4a28-a00c-fd13471a2310,North Sakwa
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,036542b5-dc9f-4525-8356-70f6a61fc799,Bondo,1e34d7b5-3aaf-46c8-aaa8-9f974b0ab83f,Bondo,20677431-ad40-4d41-9443-865ca4d3e0f7,West Sakwa
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,036542b5-dc9f-4525-8356-70f6a61fc799,Bondo,1e34d7b5-3aaf-46c8-aaa8-9f974b0ab83f,Bondo,7a900cd2-f2b5-4c9e-a628-4fe7b67992d7,Yimbo East
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,036542b5-dc9f-4525-8356-70f6a61fc799,Bondo,1e34d7b5-3aaf-46c8-aaa8-9f974b0ab83f,Bondo,ae169027-c0fc-4761-a55c-0316b5c0ee52,South Sakwa
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,036542b5-dc9f-4525-8356-70f6a61fc799,Bondo,1e34d7b5-3aaf-46c8-aaa8-9f974b0ab83f,Bondo,c542164a-46c6-43cc-ba79-a7c50e3c9202,Central Sakwa
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,036542b5-dc9f-4525-8356-70f6a61fc799,Bondo,1e34d7b5-3aaf-46c8-aaa8-9f974b0ab83f,Bondo,a4e9a8b2-4bac-4f9b-a39c-576ac5d3caf6,West Yimbo
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,5535193a-0ece-4a6b-a7db-80790407aff7,Gem,6df2ea14-6938-403a-9975-fb1e87b34198,Gem,d0dbcc0f-48cc-4238-916d-7dffe954c800,South Gem
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,5535193a-0ece-4a6b-a7db-80790407aff7,Gem,6df2ea14-6938-403a-9975-fb1e87b34198,Gem,56eb2713-7ff1-4e29-879a-325193d56e23,East Gem
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,5535193a-0ece-4a6b-a7db-80790407aff7,Gem,6df2ea14-6938-403a-9975-fb1e87b34198,Gem,e32da2cf-8ba3-40c6-aaa8-910d2613faa9,Yala Township
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,5535193a-0ece-4a6b-a7db-80790407aff7,Gem,6df2ea14-6938-403a-9975-fb1e87b34198,Gem,152efef4-7a83-49a2-8602-5e05691ff9d1,Central Gem
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,5535193a-0ece-4a6b-a7db-80790407aff7,Gem,6df2ea14-6938-403a-9975-fb1e87b34198,Gem,e1c6a8b2-0fd4-4713-99f4-053b5bf72bdc,West Gem
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,5535193a-0ece-4a6b-a7db-80790407aff7,Gem,6df2ea14-6938-403a-9975-fb1e87b34198,Gem,cceb4465-297f-479f-94b9-f856082c5792,North Gem
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,8956d097-91ca-451c-b6cb-d1179ee5c1b6,Alego Usonga,e328f921-cdba-4b25-9c67-e1b3089dde9d,Alego Usonga,56c04be1-690c-42c1-b4d7-5fcee5523aba,South East Alego
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,8956d097-91ca-451c-b6cb-d1179ee5c1b6,Alego Usonga,e328f921-cdba-4b25-9c67-e1b3089dde9d,Alego Usonga,0a19be29-cf5f-49ee-a844-b1328681d683,North Alego
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,8956d097-91ca-451c-b6cb-d1179ee5c1b6,Alego Usonga,e328f921-cdba-4b25-9c67-e1b3089dde9d,Alego Usonga,31e7142d-fa01-43ce-83ae-e93ab82f186c,Siaya Township
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,8956d097-91ca-451c-b6cb-d1179ee5c1b6,Alego Usonga,e328f921-cdba-4b25-9c67-e1b3089dde9d,Alego Usonga,835319ee-3623-43fd-9073-f7569b26f82c,Central Alego
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,8956d097-91ca-451c-b6cb-d1179ee5c1b6,Alego Usonga,e328f921-cdba-4b25-9c67-e1b3089dde9d,Alego Usonga,aa1a53a7-5fb9-4149-8d2a-8c39cac85963,West Alego
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,8956d097-91ca-451c-b6cb-d1179ee5c1b6,Alego Usonga,e328f921-cdba-4b25-9c67-e1b3089dde9d,Alego Usonga,97098c11-48bb-4a23-b038-26106ed90eb7,Usonga
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,1b02a505-5db0-42c3-8547-dc6e4c980ee1,Ugunja,3d8a9d14-8555-4a93-9277-4f2130b72df0,Ugunja,391e37d0-d2f7-4972-ba77-87f0239433d3,Ugunja
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,1b02a505-5db0-42c3-8547-dc6e4c980ee1,Ugunja,3d8a9d14-8555-4a93-9277-4f2130b72df0,Ugunja,3a44614b-08b8-42a2-bc12-e08d8e3165d8,Sigomere
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,1b02a505-5db0-42c3-8547-dc6e4c980ee1,Ugunja,3d8a9d14-8555-4a93-9277-4f2130b72df0,Ugunja,c75acff5-6805-4e64-827b-a53d962f7506,Sidindi
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,0f197ddf-5a5f-49bb-a293-89b045f0ffcb,Ugenya,46b58808-1d67-4e56-8b7d-36be26e81bab,Ugenya,a99710dc-90b2-4775-bbd8-73143ca1fad1,East Ugenya
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,0f197ddf-5a5f-49bb-a293-89b045f0ffcb,Ugenya,46b58808-1d67-4e56-8b7d-36be26e81bab,Ugenya,f0565b80-f9c6-4a60-b782-84a69b208001,North Ugenya
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,0f197ddf-5a5f-49bb-a293-89b045f0ffcb,Ugenya,46b58808-1d67-4e56-8b7d-36be26e81bab,Ugenya,50d00169-519d-41b9-bb2f-46d156eb4842,Ukwala
fdde0ed3-33a8-4525-950e-41af384defb9,Siaya,0f197ddf-5a5f-49bb-a293-89b045f0ffcb,Ugenya,46b58808-1d67-4e56-8b7d-36be26e81bab,Ugenya,d6be97ff-6466-47bc-a12b-d78f1e6d1432,West Ugenya
72366abd-2797-4144-8c74-c831810ec0a2,Busia,36944cfa-b06a-43b9-a95e-7cc2cf84345f,Bunyala,98f1f896-2104-4f9b-814d-252ff4e7c4e9,Budalangi,ba313138-2ac1-4515-b0c3-c883f29af2df,Bunyala South
72366abd-2797-4144-8c74-c831810ec0a2,Busia,36944cfa-b06a-43b9-a95e-7cc2cf84345f,Bunyala,98f1f896-2104-4f9b-814d-252ff4e7c4e9,Budalangi,24bdb5ba-6b66-44db-9be9-ed6d84854882,Bunyala West
72366abd-2797-4144-8c74-c831810ec0a2,Busia,36944cfa-b06a-43b9-a95e-7cc2cf84345f,Bunyala,98f1f896-2104-4f9b-814d-252ff4e7c4e9,Budalangi,3890110d-e74f-42d0-9d86-ec51d4fa6ecc,Bunyala North
72366abd-2797-4144-8c74-c831810ec0a2,Busia,36944cfa-b06a-43b9-a95e-7cc2cf84345f,Bunyala,98f1f896-2104-4f9b-814d-252ff4e7c4e9,Budalangi,310ded94-f7d4-438c-b064-c74990b2051b,Bunyala Central
72366abd-2797-4144-8c74-c831810ec0a2,Busia,9de54c5f-2d71-478a-bb2c-53c599dc41f9,Samia,92e06713-c525-41df-a6b1-9310a846dc27,Funyula,c03d4491-f604-4cd8-8496-6f8bec8cfa6d,Bwiri
72366abd-2797-4144-8c74-c831810ec0a2,Busia,9de54c5f-2d71-478a-bb2c-53c599dc41f9,Samia,92e06713-c525-41df-a6b1-9310a846dc27,Funyula,c2db3db7-3649-4d4e-8ed6-2bf91bad8b8e,Ageng'a Nanguba
72366abd-2797-4144-8c74-c831810ec0a2,Busia,9de54c5f-2d71-478a-bb2c-53c599dc41f9,Samia,92e06713-c525-41df-a6b1-9310a846dc27,Funyula,985308e2-bff7-4061-8ceb-43a0f8f2f25b,Nangina
72366abd-2797-4144-8c74-c831810ec0a2,Busia,9de54c5f-2d71-478a-bb2c-53c599dc41f9,Samia,92e06713-c525-41df-a6b1-9310a846dc27,Funyula,8a3fe430-04e2-49f5-ac79-cfa436de2ffc,Namboboto-nambuku
72366abd-2797-4144-8c74-c831810ec0a2,Busia,35a89918-83db-4e68-8c60-36febd79b1ab,Butula,c945db22-8691-4945-a98e-8d0c43598670,Butula,3633c00f-eac7-4dbd-b771-efa3c4fc222a,Elugulu
72366abd-2797-4144-8c74-c831810ec0a2,Busia,35a89918-83db-4e68-8c60-36febd79b1ab,Butula,c945db22-8691-4945-a98e-8d0c43598670,Butula,19e5e3ed-ba73-425a-b345-20b52a16a862,Marachi North
72366abd-2797-4144-8c74-c831810ec0a2,Busia,35a89918-83db-4e68-8c60-36febd79b1ab,Butula,c945db22-8691-4945-a98e-8d0c43598670,Butula,92d6b19a-a52a-46e9-ba68-71c932bc17b7,Marachi East
72366abd-2797-4144-8c74-c831810ec0a2,Busia,35a89918-83db-4e68-8c60-36febd79b1ab,Butula,c945db22-8691-4945-a98e-8d0c43598670,Butula,9b90a54c-8f9f-473d-b218-fdc834f865cc,Marachi Central
72366abd-2797-4144-8c74-c831810ec0a2,Busia,35a89918-83db-4e68-8c60-36febd79b1ab,Butula,c945db22-8691-4945-a98e-8d0c43598670,Butula,0c60af5a-f174-4afa-8b74-260e022260f3,Kingandole
72366abd-2797-4144-8c74-c831810ec0a2,Busia,35a89918-83db-4e68-8c60-36febd79b1ab,Butula,c945db22-8691-4945-a98e-8d0c43598670,Butula,5ce7689a-ed2a-4cf6-9fc1-d1f3474db477,Marachi West
72366abd-2797-4144-8c74-c831810ec0a2,Busia,04f6317e-6d06-493c-9c99-dc31ad69ba94,Matayos,046ddc22-71bc-45e5-a702-641008d8f7da,Matayos,271788ab-0cc3-4e56-b19a-193287617d7c,Burumba
72366abd-2797-4144-8c74-c831810ec0a2,Busia,04f6317e-6d06-493c-9c99-dc31ad69ba94,Matayos,046ddc22-71bc-45e5-a702-641008d8f7da,Matayos,8feeb0a5-6fa4-4cad-b913-819e02641755,Busibwabo
72366abd-2797-4144-8c74-c831810ec0a2,Busia,04f6317e-6d06-493c-9c99-dc31ad69ba94,Matayos,046ddc22-71bc-45e5-a702-641008d8f7da,Matayos,89fe2589-ebde-49ee-bf48-74427a614f13,Matayos South
72366abd-2797-4144-8c74-c831810ec0a2,Busia,04f6317e-6d06-493c-9c99-dc31ad69ba94,Matayos,046ddc22-71bc-45e5-a702-641008d8f7da,Matayos,ec080be4-ce24-4603-b64c-745a2e6d468d,Mayenje
72366abd-2797-4144-8c74-c831810ec0a2,Busia,04f6317e-6d06-493c-9c99-dc31ad69ba94,Matayos,046ddc22-71bc-45e5-a702-641008d8f7da,Matayos,f60651c0-2695-4d1b-a1c0-3d81b86c3056,Bukhayo West
72366abd-2797-4144-8c74-c831810ec0a2,Busia,a0ba5afd-2933-40b8-88a8-6049923e7d51,Nambale,20e732d0-cf87-47f2-8dc5-8af255f2a157,Nambale,120dcfa4-c8bc-4b91-950e-c9cc0290d424,Bukhayo Central
72366abd-2797-4144-8c74-c831810ec0a2,Busia,a0ba5afd-2933-40b8-88a8-6049923e7d51,Nambale,20e732d0-cf87-47f2-8dc5-8af255f2a157,Nambale,e4bdb15f-318b-4d0b-9f64-bb75c096eb25,Bukhayo East
72366abd-2797-4144-8c74-c831810ec0a2,Busia,a0ba5afd-2933-40b8-88a8-6049923e7d51,Nambale,20e732d0-cf87-47f2-8dc5-8af255f2a157,Nambale,4251a910-0940-42a1-a7e3-030b152f6870,Bukhayo North/Walatsi
72366abd-2797-4144-8c74-c831810ec0a2,Busia,a0ba5afd-2933-40b8-88a8-6049923e7d51,Nambale,20e732d0-cf87-47f2-8dc5-8af255f2a157,Nambale,e59696ef-4793-407f-97a2-10513b783b25,Nambale
72366abd-2797-4144-8c74-c831810ec0a2,Busia,bd4b0035-566f-482a-aa5d-893cf675be44,Teso South,caeab7e3-ef15-459f-bf7c-f0e0bdca6c88,Teso South,2004658f-d396-487e-84a0-f2b67c81b048,Amukura Central
72366abd-2797-4144-8c74-c831810ec0a2,Busia,bd4b0035-566f-482a-aa5d-893cf675be44,Teso South,caeab7e3-ef15-459f-bf7c-f0e0bdca6c88,Teso South,1b810308-1f5d-43fc-920b-0af1c9d935ff,Amukura East
72366abd-2797-4144-8c74-c831810ec0a2,Busia,bd4b0035-566f-482a-aa5d-893cf675be44,Teso South,caeab7e3-ef15-459f-bf7c-f0e0bdca6c88,Teso South,9af0c580-a2fd-45a3-bef0-e854c066efdd,Amukura West
72366abd-2797-4144-8c74-c831810ec0a2,Busia,bd4b0035-566f-482a-aa5d-893cf675be44,Teso South,caeab7e3-ef15-459f-bf7c-f0e0bdca6c88,Teso South,deaa3b95-f1cf-472b-9455-ddd18bfb9ae1,Chakol North
72366abd-2797-4144-8c74-c831810ec0a2,Busia,bd4b0035-566f-482a-aa5d-893cf675be44,Teso South,caeab7e3-ef15-459f-bf7c-f0e0bdca6c88,Teso South,96243d28-d3c1-46c8-9d21-ebc72dd29518,Chakol South
72366abd-2797-4144-8c74-c831810ec0a2,Busia,bd4b0035-566f-482a-aa5d-893cf675be44,Teso South,caeab7e3-ef15-459f-bf7c-f0e0bdca6c88,Teso South,2071b0c6-b700-4dad-99c7-0077a43b7212,Ang'orom
72366abd-2797-4144-8c74-c831810ec0a2,Busia,d6c42e6b-7d15-4d40-b636-73a29e3b8925,Teso North,f55759ac-5efa-4256-a8d6-8e59db69ca2f,Teso North,c90478f3-ea36-4b11-ba86-1a622e216903,Malaba South
72366abd-2797-4144-8c74-c831810ec0a2,Busia,d6c42e6b-7d15-4d40-b636-73a29e3b8925,Teso North,f55759ac-5efa-4256-a8d6-8e59db69ca2f,Teso North,79e8932b-95aa-425a-b985-5e75ae9898ab,Ang'urai East
72366abd-2797-4144-8c74-c831810ec0a2,Busia,d6c42e6b-7d15-4d40-b636-73a29e3b8925,Teso North,f55759ac-5efa-4256-a8d6-8e59db69ca2f,Teso North,93a05d98-774e-41cf-beee-ba213016ade7,Ang'urai North
72366abd-2797-4144-8c74-c831810ec0a2,Busia,d6c42e6b-7d15-4d40-b636-73a29e3b8925,Teso North,f55759ac-5efa-4256-a8d6-8e59db69ca2f,Teso North,7563d853-def8-4b45-9d01-4f86cf879efc,Ang'urai South
72366abd-2797-4144-8c74-c831810ec0a2,Busia,d6c42e6b-7d15-4d40-b636-73a29e3b8925,Teso North,f55759ac-5efa-4256-a8d6-8e59db69ca2f,Teso North,0b15447e-92b2-4016-b240-67384817c7c7,Malaba North
72366abd-2797-4144-8c74-c831810ec0a2,Busia,d6c42e6b-7d15-4d40-b636-73a29e3b8925,Teso North,f55759ac-5efa-4256-a8d6-8e59db69ca2f,Teso North,1190a2df-a608-4bf9-b5c2-6c9fecc3875b,Malaba Central
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,9b50acc2-64af-421e-a3b5-0da4b906ae21,Tongaren,a6bb5a0d-29de-4086-9ae8-0bf8e9b9e0b0,Tongaren,57ee8df6-076f-4fc0-82d4-f38e2b5f2459,Soysambu/Mitua
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,9b50acc2-64af-421e-a3b5-0da4b906ae21,Tongaren,a6bb5a0d-29de-4086-9ae8-0bf8e9b9e0b0,Tongaren,7b3d55f6-ae92-4a19-8824-0feb82805906,Tongaren
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,9b50acc2-64af-421e-a3b5-0da4b906ae21,Tongaren,a6bb5a0d-29de-4086-9ae8-0bf8e9b9e0b0,Tongaren,4b48e9c6-e140-4b2d-ba93-ca8a096d09ef,Ndalu
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,9b50acc2-64af-421e-a3b5-0da4b906ae21,Tongaren,a6bb5a0d-29de-4086-9ae8-0bf8e9b9e0b0,Tongaren,cab8b7f0-fb42-4c52-93bf-aad01a09625e,Milima
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,9b50acc2-64af-421e-a3b5-0da4b906ae21,Tongaren,a6bb5a0d-29de-4086-9ae8-0bf8e9b9e0b0,Tongaren,a49b118d-b1a9-4759-88a3-9c45db2520a8,Naitiri/Kabuyefwe
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,9b50acc2-64af-421e-a3b5-0da4b906ae21,Tongaren,a6bb5a0d-29de-4086-9ae8-0bf8e9b9e0b0,Tongaren,7896234f-8b09-4079-863b-25a308bd9385,Mbakalo
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,8cca8e05-5126-4c86-bd07-f91367220d05,Kimilili,278d4d13-ec0b-4ca3-88d4-aeb1f6ef29b0,Kimilili,d13b50c8-8d3b-49cb-b910-19545803c822,Kamukuywa
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,8cca8e05-5126-4c86-bd07-f91367220d05,Kimilili,278d4d13-ec0b-4ca3-88d4-aeb1f6ef29b0,Kimilili,f569abe3-1f6d-4ca9-bd2e-94a42c29a99b,Maeni
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,8cca8e05-5126-4c86-bd07-f91367220d05,Kimilili,278d4d13-ec0b-4ca3-88d4-aeb1f6ef29b0,Kimilili,bec24981-ba99-4cec-8832-c8de0154a7a2,Kimilili
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,8cca8e05-5126-4c86-bd07-f91367220d05,Kimilili,278d4d13-ec0b-4ca3-88d4-aeb1f6ef29b0,Kimilili,5578393c-9fdb-4aa6-b915-43e02c33bd79,Kibingei
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,d7b8277e-3fec-4818-b3ff-4ff7e0108733,Webuye West,9ae618cb-75ba-4a94-8a53-5b621abee0c9,Webute West,8ce5dba6-0697-4039-b6e1-2513568eab98,Bokoli
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,d7b8277e-3fec-4818-b3ff-4ff7e0108733,Webuye West,9ae618cb-75ba-4a94-8a53-5b621abee0c9,Webute West,51492427-5148-43c5-a208-71b5d760af54,Matulo
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,d7b8277e-3fec-4818-b3ff-4ff7e0108733,Webuye West,9ae618cb-75ba-4a94-8a53-5b621abee0c9,Webute West,a9f37cbd-4189-4833-a1f3-3bad9b92991b,Sitikho
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,d7b8277e-3fec-4818-b3ff-4ff7e0108733,Webuye West,9ae618cb-75ba-4a94-8a53-5b621abee0c9,Webute West,b71aed3a-13d5-4944-94d2-e14b553b0fa1,Misikhu
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,ba9e426e-7b8b-47cc-93a1-0b70fdffbcae,Webuye East,8b623d70-cd71-475e-aae4-2116d637b0e5,Webuye East,36a280b5-37ea-4d75-bcf9-0b9c725244ee,Maraka
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,ba9e426e-7b8b-47cc-93a1-0b70fdffbcae,Webuye East,8b623d70-cd71-475e-aae4-2116d637b0e5,Webuye East,8c6df41b-5200-40d0-8498-6e0a5b488361,Ndivisi
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,ba9e426e-7b8b-47cc-93a1-0b70fdffbcae,Webuye East,8b623d70-cd71-475e-aae4-2116d637b0e5,Webuye East,521f78ae-1a6e-4c71-a4cd-a0f716dd10d2,Mihuu
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,1fd9ca01-992b-43a0-a40c-563ef263fd0d,Kanduyi,8c7c992a-d561-4d09-899f-02309a349215,Kanduyi,24507c5f-1599-40dd-9cfd-d21558ac8bb6,West Sang'alo
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,1fd9ca01-992b-43a0-a40c-563ef263fd0d,Kanduyi,8c7c992a-d561-4d09-899f-02309a349215,Kanduyi,9dae5010-9d6f-4264-b990-62ae488b1e1d,Marakaru/Tuuti
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,1fd9ca01-992b-43a0-a40c-563ef263fd0d,Kanduyi,8c7c992a-d561-4d09-899f-02309a349215,Kanduyi,6a2f71f5-2b13-407b-9446-b9ea2e0eab9b,East Sang'alo
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,1fd9ca01-992b-43a0-a40c-563ef263fd0d,Kanduyi,8c7c992a-d561-4d09-899f-02309a349215,Kanduyi,5f716ed3-4e08-4212-a6dc-faf426ea0000,Musikoma
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,1fd9ca01-992b-43a0-a40c-563ef263fd0d,Kanduyi,8c7c992a-d561-4d09-899f-02309a349215,Kanduyi,b0a01f9f-4c2f-4109-925c-50ec88df2426,Khalaba
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,1fd9ca01-992b-43a0-a40c-563ef263fd0d,Kanduyi,8c7c992a-d561-4d09-899f-02309a349215,Kanduyi,33f2e657-5ba6-43be-a51c-c88c76062147,Township
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,1fd9ca01-992b-43a0-a40c-563ef263fd0d,Kanduyi,8c7c992a-d561-4d09-899f-02309a349215,Kanduyi,b9c6b31e-7bfa-4933-b16b-887dd0d75358,Bukembe East
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,1fd9ca01-992b-43a0-a40c-563ef263fd0d,Kanduyi,8c7c992a-d561-4d09-899f-02309a349215,Kanduyi,32c7ad7c-9be0-4d00-9dfb-dbb079c37ac3,Bukembe West
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,431c0aeb-34b0-49e4-a1cd-ac31bb478ccb,Bumula,ad4877b5-4c4b-47ca-8c8e-b5600f2e1abe,Bumula,1aca1da0-a47e-4f18-bae3-553632e43943,Siboti
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,431c0aeb-34b0-49e4-a1cd-ac31bb478ccb,Bumula,ad4877b5-4c4b-47ca-8c8e-b5600f2e1abe,Bumula,cc4ee1bc-82a3-4e11-983d-8b6616179169,West Bukusu
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,431c0aeb-34b0-49e4-a1cd-ac31bb478ccb,Bumula,ad4877b5-4c4b-47ca-8c8e-b5600f2e1abe,Bumula,15a7177a-5b8f-4ca7-add4-170fe3369bf6,Kimaeti
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,431c0aeb-34b0-49e4-a1cd-ac31bb478ccb,Bumula,ad4877b5-4c4b-47ca-8c8e-b5600f2e1abe,Bumula,80f276fb-f47b-48f1-931c-5080a59638e1,Kabula
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,431c0aeb-34b0-49e4-a1cd-ac31bb478ccb,Bumula,ad4877b5-4c4b-47ca-8c8e-b5600f2e1abe,Bumula,1528e76b-e31d-4534-a302-094645b7d466,Khasoko
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,431c0aeb-34b0-49e4-a1cd-ac31bb478ccb,Bumula,ad4877b5-4c4b-47ca-8c8e-b5600f2e1abe,Bumula,01375e15-df52-4b4b-ada1-0dde12f01e4a,Bumula
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,431c0aeb-34b0-49e4-a1cd-ac31bb478ccb,Bumula,ad4877b5-4c4b-47ca-8c8e-b5600f2e1abe,Bumula,b117d4cc-9862-4331-b6ca-670f277980c0,South Bukusu
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,d72165da-8fd6-456e-bdef-fc7429ed1c72,Kabuchai,a5a8a290-8561-4f4f-bfcd-11b040c82344,Kabuchai,84acb5a2-a3a8-45c9-a6f9-d1911abda4cf,Mukuyuni
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,d72165da-8fd6-456e-bdef-fc7429ed1c72,Kabuchai,a5a8a290-8561-4f4f-bfcd-11b040c82344,Kabuchai,a081ed17-3ae9-4379-8e2a-f396f386cd4f,Bwake/Luuya
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,d72165da-8fd6-456e-bdef-fc7429ed1c72,Kabuchai,a5a8a290-8561-4f4f-bfcd-11b040c82344,Kabuchai,8aeebc8d-be0b-4ea2-90c0-8df610810538,West Nalondo
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,d72165da-8fd6-456e-bdef-fc7429ed1c72,Kabuchai,a5a8a290-8561-4f4f-bfcd-11b040c82344,Kabuchai,d432c852-9209-42ed-bc97-4e1df7718fb7,Kabuchai/Chwele
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,41f405c0-6d42-4e37-83af-b322568e6fcf,Sirisia,5cc6e8fd-de83-468d-8793-dc32fa8c9ddd,Sirisia,7b3154da-0154-4509-b5c7-0ebfe8c60b9e,Lwandanyi
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,41f405c0-6d42-4e37-83af-b322568e6fcf,Sirisia,5cc6e8fd-de83-468d-8793-dc32fa8c9ddd,Sirisia,38531012-36f6-408a-920f-a1bf682debfc,Malakisi/South Kulisiru
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,41f405c0-6d42-4e37-83af-b322568e6fcf,Sirisia,5cc6e8fd-de83-468d-8793-dc32fa8c9ddd,Sirisia,3ab7738f-e22f-4d40-b425-65428bd268f5,Namwela
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,52191654-de73-47d7-8af1-2d54317072c1,Mt Elgon,a269d8c6-2778-4962-a424-d950fc23d519,Mt. Elgon,1f65ac7a-60f1-4d4b-805f-84afb74c1880,Elgon
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,52191654-de73-47d7-8af1-2d54317072c1,Mt Elgon,a269d8c6-2778-4962-a424-d950fc23d519,Mt. Elgon,27d59036-3a89-4fb1-90ab-b2847e4fb44d,Kaptama
6746a019-8f92-4883-ae6d-2e4fd83c7a4e,Bungoma,5457b779-43f8-4087-9ddb-3f84cbea3203,Cheptais,a269d8c6-2778-4962-a424-d950fc23d519,Mt. Elgon,3c01f3ba-697a-40d9-a80c-a59fb7cc6c3b,Kapkateny
