National,National_code,County,County_code,Sub-County,Sub-County_code,Ward,Ward_code,Village,Village_code
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kadede,43247123410898
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kadidi Wanga,43247123410899
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kagumba,43247123410900
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kagumbo,43247123410901
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kakeyo A,43247123410902
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kakeyo B,43247123410903
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kakrige,43247123410904
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kakumu,43247123410905
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kalango A,43247123410906
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kalango B,43247123410907
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kaligowe,43247123410908
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kamaindi A,43247123410909
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kamaindi B,43247123410910
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kambai,43247123410911
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kamollo A,43247123410912
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kamollo B,43247123410913
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kanjiri,43247123410914
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kanyang,43247123410915
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kanyayal,43247123410916
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kanyokongo,43247123410917
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kanyokumu,43247123410918
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kanyonyango,43247123410919
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kapiyo A,43247123410920
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kapiyo B,43247123410921
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kapiyo Fairos,43247123410922
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kapiyo Seme,43247123410923
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Karawa,43247123410924
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kauko,43247123410925
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kawiti Ka,43247123410926
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kawiti Ko,43247123410927
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kawuor,43247123410928
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kayodo,43247123410929
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kayoo,43247123410930
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kobado,43247123410931
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kobala,43247123410932
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kobel A,43247123410933
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kobel B,43247123410934
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kobiero,43247123410935
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kobop,43247123410936
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kobudi,43247123410937
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kochoo,43247123410938
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Koila,43247123410939
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kokelo,43247123410940
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kokendo A,43247123410941
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kokendo B,43247123410942
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kokuyo,43247123410943
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kombija K,43247123410944
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kombija O,43247123410945
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Komuga,43247123410946
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Konyango A,43247123410947
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Konyango B,43247123410948
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kopiyo A,43247123410949
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kopiyo B,43247123410950
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kotondi Got,43247123410951
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kotondi Pap,43247123410952
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Kowuondo,43247123410953
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Koyier,43247123410954
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Koyugi,43247123410955
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Lakliech,43247123410956
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Ndonga,43247123410957
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Nyaburu,43247123410958
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Nyaktenda,43247123410959
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Nyaliech,43247123410960
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Nyamalunde,43247123410961
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Nyandiwa,43247123410962
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Nyangao,43247123410963
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Ojal Otonje,43247123410964
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Ojino Sibwa,43247123410965
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Orongo,43247123410966
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Orure A,43247123410967
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Orure B,43247123410968
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Owuodho,43247123410969
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Oywer,43247123410970
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Pedo A,43247123410971
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Pedo B,43247123410972
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Raruowa A,43247123410973
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Raruowa B,43247123410974
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Rayola,43247123410975
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Samanga,43247123410976
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Sibege,43247123410977
Kenya,1,Homa Bay,43,Karachuonyo,247,Kibiri,1234,Sinde,43247123410978
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Abuor,43247123110979
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Agoro Lower,43247123110980
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Agoro Middle,43247123110981
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Agoro Upper,43247123110982
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Agumba,43247123110983
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Agutu Lower,43247123110984
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Agutu Upper,43247123110985
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Akech,43247123110986
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Akokokakoko,43247123110987
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Aluga A,43247123110988
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Aluga B,43247123110989
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Amollokomollo Nyogwang,43247123110990
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Apiyo Nyomollo,43247123110991
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Atieno Nyadinda,43247123110992
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Atienonyabwanga,43247123110993
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Atop,43247123110994
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Awino Nyojigo,43247123110995
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Chiema,43247123110996
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Imbo,43247123110997
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kadhiambo,43247123110998
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kagai A,43247123110999
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kagai B,43247123111000
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kakelo,43247123111001
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kaluoch A,43247123111002
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kaluoch B,43247123111003
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kaluoch C,43247123111004
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kamario,43247123111005
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kamatunga,43247123111006
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kamaye,43247123111007
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kamgan,43247123111008
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kamijoge Lower,43247123111009
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kamijoge Upper,43247123111010
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kamiyaye,43247123111011
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kamunga A,43247123111012
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kamunga B,43247123111013
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kananga,43247123111014
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kanyadenga A,43247123111015
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kanyadenga B,43247123111016
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kanyanja,43247123111017
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Karaduk,43247123111018
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Karoko A,43247123111019
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Karoko B,43247123111020
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kasaye Lower,43247123111021
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kasaye Upper,43247123111022
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kasibos Lower,43247123111023
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kasibos Upper,43247123111024
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kaware,43247123111025
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kawiti,43247123111026
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kibaga Lower,43247123111027
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kibaga Upper,43247123111028
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kibogo,43247123111029
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kobara,43247123111030
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Koboo Otieno,43247123111031
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kochieng A,43247123111032
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kochieng B,43247123111033
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kochieng C,43247123111034
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kochoo,43247123111035
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kodhiambo,43247123111036
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kodinokodimo,43247123111037
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Koguta,43247123111038
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kogwang Lower,43247123111039
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kogwang Upper,43247123111040
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Koluoch,43247123111041
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Komollo Lower,43247123111042
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Komollo Upper,43247123111043
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kondiek,43247123111044
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Konywere,43247123111045
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kopii A Kokun,43247123111046
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kopii B Kogutu,43247123111047
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kopiyo A,43247123111048
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kopiyo B,43247123111049
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kosewe,43247123111050
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Koswa,43247123111051
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kotago,43247123111052
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kotiena,43247123111053
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kowiti Lower,43247123111054
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Kowiti Upper,43247123111055
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Lango Orao A,43247123111056
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Lango Orao B,43247123111057
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Lwala East,43247123111058
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Lwala West,43247123111059
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Migori,43247123111060
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Mikiria,43247123111061
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Mikuya,43247123111062
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Mirengo,43247123111063
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Miriango,43247123111064
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Miti Mbili,43247123111065
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Nyabuor,43247123111066
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Nyadago,43247123111067
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Nyamgango A,43247123111068
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Nyamgango B,43247123111069
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Nyamgango C,43247123111070
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Nyamondo Lower,43247123111071
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Nyamondo Upper,43247123111072
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Nyandago,43247123111073
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Nyanyongo A,43247123111074
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Nyanyongo B,43247123111075
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Nyaoga,43247123111076
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Nyibul,43247123111077
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Odhil,43247123111078
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Odong,43247123111079
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Ogeng Koyo A,43247123111080
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Ogeng Koyo B,43247123111081
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Okalochieng,43247123111082
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Owuor Lower,43247123111083
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Owuor Upperr,43247123111084
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Pala,43247123111085
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Powo,43247123111086
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Rarieda A,43247123111087
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Sakwa,43247123111088
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Sanda A,43247123111089
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Sanda B,43247123111090
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Sanda C,43247123111091
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Soko A,43247123111092
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Soko B,43247123111093
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Soko C,43247123111094
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Wayuchi,43247123111095
Kenya,1,Homa Bay,43,Karachuonyo,247,North Karachuonyo,1231,Wikorinda,43247123111096
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kamingusa Central,43247123511097
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kamingusa Lower,43247123511098
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Agoro Kolonde,43247123511099
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kabongo,43247123511100
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kabonyo,43247123511101
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kabonyo Kalal D,43247123511102
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kabonyo Lower B,43247123511103
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kabonyo Lower C,43247123511104
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kabonyo Upper A,43247123511105
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kabuya,43247123511106
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kabuya Karabondi,43247123511107
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kachieng,43247123511108
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kachieng Central,43247123511109
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kachieng Lower,43247123511110
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kachieng Upper,43247123511111
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kadiro,43247123511112
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kakombi,43247123511113
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kakwajuok,43247123511114
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kalal Lower,43247123511115
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kalal Upper A,43247123511116
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kalal Upper B,43247123511117
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kalando,43247123511118
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kamagambo,43247123511119
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kamagumba,43247123511120
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kamagumba A,43247123511121
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kambai,43247123511122
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kamenya,43247123511123
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kamingusa Upper,43247123511124
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kamireny,43247123511125
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kamreny,43247123511126
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kamuga,43247123511127
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kamuga B,43247123511128
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kamumbo,43247123511129
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kangiendo,43247123511130
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kanjeje,43247123511131
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kanyabande Central,43247123511132
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kanyabande Lower,43247123511133
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kanyabande Upper,43247123511134
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kanyamie,43247123511135
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kanyangwena Central,43247123511136
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kanyangwena Lower,43247123511137
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kanyangwena Upper,43247123511138
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kanyawanga,43247123511139
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kanyaywera,43247123511140
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kapiyo,43247123511141
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Karum,43247123511142
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kasirawa Upper,43247123511143
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kawarindu,43247123511144
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kawich Kondeng,43247123511145
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kawiti A1,43247123511146
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kawiti A2,43247123511147
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kawiti B,43247123511148
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kawuoche,43247123511149
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kawuoche Upper,43247123511150
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kawuor,43247123511151
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kawuor A,43247123511152
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kawuor Agindo,43247123511153
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kawuor B,43247123511154
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kawuor Mbora A,43247123511155
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kawuor Mbora B,43247123511156
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kobondi,43247123511157
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kobuya Lower,43247123511158
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kochuma,43247123511159
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kodero A,43247123511160
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kodero B,43247123511161
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kodero C,43247123511162
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kodumo Kogello,43247123511163
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kogana Koluoch,43247123511164
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kogana B Upper,43247123511165
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kogana Lower,43247123511166
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kogembo,43247123511167
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kogogo A,43247123511168
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kogogo B,43247123511169
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kojwang B,43247123511170
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kokidikadede,43247123511171
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Kolonde,43247123511172
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Koluoch Lower,43247123511173
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Komenya A,43247123511174
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Komenya B,43247123511175
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Konyach,43247123511176
Kenya,1,Homa Bay,43,Karachuonyo,247,Wangchieng,1235,Konyango A,43247123511177
