id,parentid,level,name
15427248,118,4,Kamahuha (Muranga South)
13907413,2891589,4,Kamagut (Turbo)
13616671,66433,4,Kamacharia (Mathioya)
13612434,153,4,Kaloleni (Voi)
13617040,65,4,Kaloleni (Kaloleni)
13612520,165,4,Kalokol (Turkana Central)
13614639,63430,4,Kalobeyei (Turkana West)
13609740,78938,4,Kalimoni (Juja)
13613725,23404,4,Kaler (Nyatike)
13615039,500865,4,Kalawa (Mbooni)
13614750,167,4,Kalapata (Turkana South)
13615240,68680407,4,Kalama (Kalama)
13612514,78939,4,Kakuzi/Mitubiri (Gatanga)
13617085,99,4,Kakuyuni (Malindi)
13614636,63430,4,Kakuma (Turkana West)
13629066,152,4,Kaksingiri West (Suba South)
13615565,1741070,4,Kakrao (Suna East)
13615876,79,4,Kajulu (Kisumu East)
13615331,79767,4,Kaimbaga (Olkalou)
13655554,79039,4,Kahumbu (Kigumo)
13614832,6458808,4,Kahawa West (Roysambu)
13618382,63759,4,Kahawa Wendani (Ruiru)
13616578,63759,4,Kahawa/Sukari (Ruiru)
13614827,6458808,4,Kahawa (Roysambu)
13614457,79041,4,Kagundu-ini (Kandara)
13633617,2302339,4,Kagan (Rangwe)
13615180,5206202,4,Kagaari South (Runyenjes)
13615175,5206202,4,Kagaari North (Runyenjes)
13617292,166,4,Kaeris (Turkana North)
13655266,3557454,4,Kadzandani (Nyali)
13613723,23404,4,Kachien'g (Nyatike)
13618213,131,4,Kabwareng (Aldai)
13628487,23405,4,Kabuoch South/Pala (Ndhiwa)
13614604,51968,4,Kabula (Bumula)
13615671,52028,4,Kabuchai/Chwele (Kabuchai)
13628673,23405,4,Kabouch North (Ndhiwa)
13613874,137,4,Kabonyo/Kanyagwai (Nyando)
13609286,2821613,4,Kabondo West (Kabondo Kasipul)
13606797,2821613,4,Kabondo East (Kabondo Kasipul)
13612362,130,4,Kabiyet (Mosop)
13612360,130,4,Kabisaga (Mosop)
13589255,6458667,4,Kabiro (Dagoretti North)
13618186,69331,4,Kabiemit (Keiyo South)
13612419,62950,4,Kabianga (Belgut)
13615269,1480070,4,Kabete (Kabete)
13612555,61240,4,Kabazi (Subukia)
13615678,127,4,Kabatini (Nakuru North)
13612468,274715,4,Kabaru (Kieni East)
13610243,28,4,Kabartonjo (Baringo North)
13615935,27,4,Kabarnet (Baringo Central)
26407626,66430,4,Kabare (Kirinyaga East)
13624266,166,4,Kaaleng/Kaikor (Turkana North)
13617067,3573906,4,Junju (Kilifi South)
13613488,112,4,Junda (Kisauni)
13609719,78938,4,Juja (Juja)
13612221,3555921,4,Jomvu Kuu (Jomvu)
13617087,99,4,Jilore (Malindi)
13610283,52,4,Jepkoyai (Hamisi)
13617092,45818,4,Jaribuni (Ganze)
13616362,46,4,Jarajila (Fafi)
13624357,223918,4,Jarajara (Balambala)
13612530,500872,4,Ivingoni/Nzambani (Kibwezi East)
13612204,54468,4,Itibo (Nyamira North)
13614454,79041,4,Ithiru (Kandara)
13612513,78939,4,Ithanga (Gatanga)
13616418,62,4,Isukha West (Shinyalu)
13616413,62,4,Isukha South (Shinyalu)
13616412,62,4,Isukha North (Shinyalu)
13616409,62,4,Isukha East (Shinyalu)
13616407,62,4,Isukha Central (Shinyalu)
13615011,84,4,Isibania (Kuria West)
13611614,139,4,Iria-ini (Nyeri South)
13612231,274709,4,Iriaini (Mathira East)
26407621,66094,4,Inoi (Kirinyaga Central)
13614314,301666,4,Ingoste-matiha (Navakholo)
13613973,94,4,Imbrikani/Eselelnkei (Loitokitok)
13614295,274809,4,Imaroro (Kajiado East)
13633987,6458924,4,Imara Daima (Embakasi South)
13612297,2839512,4,Iloodokilani (Kajiado West)
13615791,8486261,4,Ilmotiook (Narok West)
13614806,71631,4,Illeret (North Horr)
13615840,64601,4,Ilkerin (Transmara East)
15393888,500881,4,Ilima (Kaiti)
13613290,8486260,4,Ildamat (Narok East)
13616488,62848,4,Ildamat (Kajiado Central)
13617122,119,4,Ikutha (Kitui South)
13610483,175,4,Ikombe (Yatta)
13611779,249509,4,Ikinu (Githunguri)
13617125,119,4,Ikanga/Kyatune (Kitui South)
13615258,55,4,Ijara (Ijara)
13611671,58409,4,Iichamus (Marigat)
13615918,91,4,Igwamiti (Laikipia West)
13613346,58,4,Igoji West (Imenti South)
13613345,58,4,Igoji East (Imenti South)
13612891,3129987,4,Igembe East (Igembe Central)
49929441,13614693,4,Igambang'ombe (Igambangombe)
13615422,48,4,Iftin (Garissa)
13613431,64,4,Idakho South (Ikolomani)
13613430,64,4,Idakho North (Ikolomani)
13613427,64,4,Idakho East (Ikolomani)
13613426,64,4,Idakho Central (Ikolomani)
13617002,55213,4,Ichuni (Nyaribari Masaba)
15430739,118,4,Ichagaki (Muranga South)
13618458,171,4,Ibrahim Ure (Wajir South)
13617010,1741129,4,Ibeno (Nyaribari Chache)
13907387,2891589,4,Huruma (Turbo)
13614367,6458860,4,Huruma (Mathare)
13616763,274781,4,Hulugho (Hulugho)
13612484,159,4,Hospital (Thika Town)
13614363,6458860,4,Hospital (Mathare)
13617733,164,4,Hospital (Kiminini)
13615302,93,4,Hongwe (Lamu West)
13589767,53,4,Homa Bay West (Homa Bay Town)
13589643,53,4,Homa Bay East (Homa Bay Town)
13589598,53,4,Homa Bay Central (Homa Bay Town)
13590670,53,4,Homa Bay Arujo (Homa Bay Town)
13615298,93,4,Hindi (Lamu West)
13612500,125,4,Hellsgate (Naivasha)
13616500,113,4,Heillu/Manyatta (Moyale)
13612290,23399,4,Harambee (Makadara)
13612321,172,4,Hadado/Athibohol (Wajir West)
13618457,171,4,Habasswein (Wajir South)
13629039,152,4,Gwassi South (Suba South)
13629056,152,4,Gwassi North (Suba South)
13614989,23400,4,Guticha (Mandera North)
13616240,170,4,Gurar (Wajir North)
13613443,274784,4,Guba (Banissa)
13613721,23404,4,Got Kachola (Nyatike)
13614784,88,4,Goreale (Lagdera)
13617074,46121,4,Gongoni (Magarini)
13616495,113,4,Golbo (Moyale)
13616540,83,4,Gokeharaka/Getambwega (Kuria East)
13616237,170,4,Godoma (Wajir North)
13615561,1741070,4,God Jope (Suna East)
13616669,66433,4,Gitugi (Mathioya)
13613511,274247,4,Gituamba (Gatundu North)
13616570,63759,4,Gitothua (Ruiru)
13614820,6458808,4,Githurai (Roysambu)
13611770,249509,4,Githunguri (Githunguri)
13613501,274247,4,Githobokoni (Gatundu North)
13615168,274688,4,Githioro (Kipipiri)
13615915,91,4,Githiga (Laikipia West)
13611759,249509,4,Githiga (Githunguri)
13613312,102,4,Gither (Mandera West)
13616282,274686,4,Githabai (Kinangop)
13615265,1480070,4,Gitaru (Kabete)
13610271,52,4,Gisambai (Hamisi)
13613368,61230,4,Gilgil (Gilgil)
13612562,167962,4,Gikondi (Mukurweini)
13617015,51,4,Getenga (South Mugirango)
35582328,274688,4,Geta (Kipipiri)
13616997,55213,4,Gesusu (Nyaribari Masaba)
13616202,106,4,Gesima (Masaba North)
13617777,54482,4,Gembe (Mbita)
13613783,5206201,4,Gaturi South (Manyatta)
13613765,5206201,4,Gaturi North (Manyatta)
13612206,117,4,Gaturi (Kiharu)
13612542,158,4,Gatunga (Tharaka North)
13612482,159,4,Gatuanyaga (Thika Town)
13618375,63759,4,Gatongora (Ruiru)
13613225,167960,4,Gatitu/Muruguru (Nyeri Central)
13589159,6458667,4,Gatina (Dagoretti North)
13614277,79766,4,Gatimu (Oljoroorok)
26407629,66432,4,Gathigiriri (Kirinyaga South)
13616276,274686,4,Gathara (Kinangop)
13614276,79766,4,Gathanji (Oljoroorok)
13615698,138,4,Gatarakwa (Kieni West)
13612510,78939,4,Gatanga (Gatanga)
26407658,154,4,Garsen West (Garsen)
26407657,154,4,Garsen South (Garsen)
26407656,154,4,Garsen North (Garsen)
26407655,154,4,Garsen Central (Garsen)
13613788,47,4,Garba Tulla (Garbatulla)
13617080,46121,4,Garashi (Magarini)
13617091,45818,4,Ganze (Ganze)
13612324,172,4,Ganyure/Wagalla (Wajir West)
13612263,96,4,Ganga (Mwimbi)
13617084,99,4,Ganda (Malindi)
6592507,114,4,Gambato Bongwe (Msambweni)
13615420,48,4,Galbet (Garissa)
13612466,274715,4,Gakawa (Kieni East)
13614453,79041,4,Gaichanjiru (Kandara)
13616201,106,4,Gachuba (Masaba North)
13655265,3557454,4,Frere Town (Nyali)
13612249,126,4,Flamingo (Nakuru East)
15245100,274785,4,Fino (Lafey)
13610616,45820,4,Faza (Lamu East)
13616361,46,4,Fafi (Fafi)
13661982,2839512,4,Ewuaso Oo Nkidong'i (Kajiado West)
13615917,27,4,Ewalel/Chapchap (Baringo Central)
13612050,107,4,Evurore (Mbeere North)
13616744,2520772,4,Etenje (Mumias West)
13609393,31,4,Esise (Borabu)
13613967,94,4,Entonet/Lenkism (Loitokitok)
13616274,274686,4,Engineer (Kinangop)
13612405,174,4,Endugh (West Pokot)
13612100,58550,4,Endo (Marakwet East)
13615909,3946209,4,Endebess (Endebess)
13617131,70087,4,Endau/Malalani (Kitui East)
13616344,67,4,Emsoo (Keiyo North)
13615075,58549,4,Emining (Mogotio)
13621453,63143,4,Embomos (Konoin)
13612095,58550,4,Embobut/Embulot (Marakwet East)
13614332,6459069,4,Embakasi (Embakasi East)
13618343,500873,4,Emali/Mulala (Kibwezi West)
13615319,3029771,4,Emabungo (Luanda)
15255785,100,4,Elwak South (Mandera South)
13616267,100,4,Elwak North (Mandera South)
13617969,23528,4,Elugulu (Butula)
13612315,274787,4,Elnur/Tula Tula (Eldas)
13612518,115,4,Elgon (Mt Elgon)
13613352,61230,4,Elementaita (Gilgil)
13612313,274787,4,Eldas (Eldas)
13617994,111,4,Elburgon (Molo)
13612567,274788,4,Elben (Tarbaj)
13613771,148,4,El-barta (Samburu North)
13618570,54468,4,Ekerenyo (Nyamira North)
13613573,70009,4,Ekalakala (Masinga)
13614079,116,4,East Wanga (Mumias East)
13614705,45418,4,East Ugenya (Ugenya)
13615432,80,4,East Seme (Seme)
13613692,34,4,East Sang'alo (Kanduyi)
13616223,123,4,Eastleigh South (Kamukunji)
13616221,123,4,Eastleigh North (Kamukunji)
13614090,97310,4,East Kanyamkago (Uriri)
13613863,137,4,East Kano/Wawidhi (Nyando)
13614268,145,4,East Kamagambo (Rongo)
13614937,143,4,East Kamagak (Rachuonyo South)
13613942,63,4,East Kabras (Malava)
13633646,2302339,4,East Gem (Rangwe)
13615850,45417,4,East Gem (Gem)
13612326,144,4,East Asembo (Rarieda)
9203871,3573993,4,Dzombo (Lunga Lunga)
13615674,127,4,Dundori (Nakuru North)
13614178,71631,4,Dukana (North Horr)
10693107,171,4,Diif (Wajir South)
13613961,274777,4,Dertu (Dadaab)
13613428,274784,4,Derkhale (Banissa)
13612308,274787,4,Della (Eldas)
13616359,46,4,Dekaharia (Fafi)
13612449,167961,4,Dedan Kimathi (Tetu)
13614102,223918,4,Danyere (Balambala)
13613307,102,4,Dandu (Mandera West)
13616481,6458975,4,Dandora Area Iv (Embakasi North)
13616479,6458975,4,Dandora Area III (Embakasi North)
13616478,6458975,4,Dandora Area II (Embakasi North)
13616477,6458975,4,Dandora Area I (Embakasi North)
13616233,170,4,Danaba (Wajir North)
13613957,274777,4,Damajale (Dadaab)
13616486,62848,4,Dalalekutuk (Kajiado Central)
13618453,171,4,Dadaja Bulla (Wajir South)
13613954,274777,4,Dadaab (Dadaab)
13617053,3573903,4,Dabaso (Kilifi North)
13614164,23398,4,Clay City (Kasarani)
13615735,1480068,4,Cianda (Kiambaa)
13615446,69867053,4,Churo/Amaya ()
13617133,70087,4,Chuluni (Kitui East)
13612260,96,4,Chogoria (Mwimbi)
13611612,139,4,Chinga (Nyeri South)
13616513,75,4,Chilchila (Kipkelion West)
13612475,198074,4,Chiakagira (Tharaka South)
26407649,45832,4,Chewele (Bura)
26407652,155,4,Chewani (Galole)
13612544,95,4,Chevaywa (Lugari)
13621427,29,4,Chesoen (Bomet Central)
13615690,52061,4,Chesikaki (Cheptais)
13612119,163,4,Cherangany/Suwerwa (Cherangany)
13612642,104,4,Cherang'any/Chebororwa (Marakwet West)
13615661,206500,4,Cherab (Merti)
13615686,52061,4,Chepyuk (Cheptais)
13612418,62950,4,Cheptororiet/Seretut (Belgut)
13613741,2891590,4,Cheptiret/Kipchamo (Kesses)
13612359,130,4,Chepterwai (Mosop)
13615683,52061,4,Cheptais (Cheptais)
13614013,163,4,Chepsiro/Kiptoror (Cherangany)
13614438,63109,4,Chepseon (Kipkelion East)
13612270,37,4,Cheplanget (Bureti)
13612236,129,4,Chepkunyuk (Nandi Hills)
13615583,128,4,Chepkumia (Emgwen)
13616426,69331,4,Chepkorio (Keiyo South)
13615905,3946209,4,Chepchoina (Endebess)
13621452,63143,4,Chepchabas (Konoin)
13618425,62951,4,Chepareria (Pokot South)
6592437,74,4,Chengoni/Samburu (Kinango)
13612349,3050816,4,Chemundu/Kapng'etunyi (Chesumei)
13613938,63,4,Chemuche (Malava)
13612268,37,4,Chemosot (Bureti)
13615626,113830,4,Chemelil (Muhoroni)
13615642,161,4,Chemelil/Chemase (Tinderet)
13621460,2435836,4,Chemaner (Bomet East)
13621474,151,4,Chemagel (Sotik)
13612546,95,4,Chekalini (Lugari)
13621435,63144,4,Chebunyo (Chepalungu)
13612266,37,4,Cheboin (Bureti)
13613623,45834,4,Chawia (Mwatate)
13618546,23525,4,Chavakali (Sabatia)
13617066,3573906,4,Chasimba (Kilifi South)
13615655,206500,4,Chari (Merti)
13614275,79766,4,Charagita (Oljoroorok)
13613489,274247,4,Chania (Gatundu North)
13615814,73,4,Changamwe (Changamwe)
13614980,156,4,Chala (Taveta)
13611895,157,4,Chakol South (Teso South)
13611892,157,4,Chakol North (Teso South)
13612416,62950,4,Chaik (Belgut)
13615810,73,4,Chaani (Changamwe)
13615430,80,4,Central Seme (Seme)
13614895,30,4,Central Sakwa (Bondo)
13615134,274789,4,Central Sakwa (Awendo)
13615193,5206202,4,Central (Runyenjes)
13615142,53971,4,Central Nyakach (Nyakach)
13611845,135,4,Central (Ndaragwa)
13617160,121,4,Central (Mwingi Central)
13615766,168,4,Central Maragoli (Vihiga)
13612491,406263,4,Central Kisumu (Kisumu West)
13617244,143,4,Central Kasipul (Rachuonyo South)
13633868,54144,4,Central (Karachuonyo)
13614088,97310,4,Central Kanyamkago (Uriri)
13614180,145,4,Central Kamagambo (Rongo)
13615848,45417,4,Central Gem (Gem)
13615416,45,4,Central Bunyore (Emuhaya)
13613679,150,4,Central Alego (Alego Usonga)
13616217,123,4,California (Kamukunji)
13615576,149,4,Bwiri (Samia)
13615692,52028,4,Bwake/Luuya (Kabuchai)
14081249,61,4,Butsotso South (Lurambi)
13618829,61,4,Butsotso East (Lurambi)
13612386,61,4,Butsotso Central (Lurambi)
13618299,113,4,Butiye (Moyale)
13616230,170,4,Bute (Wajir North)
13613937,63,4,Butali/Chegulo (Malava)
13618401,38,4,Busibwabo (Matayos)
13618544,23525,4,Busali (Sabatia)
13618397,38,4,Burumba (Matayos)
13618450,171,4,Burder (Wajir South)
13614677,59,4,Burat (Isiolo)
13613618,45834,4,Bura(Mwatate) (Mwatate)
13616357,46,4,Bura (Fafi)
27385695,45832,4,Bura (Bura)
13614311,301666,4,Bunyala West (Navakholo)
13612540,36,4,Bunyala West (Bunyala)
13612539,36,4,Bunyala South (Bunyala)
13612538,36,4,Bunyala North (Bunyala)
13614309,301666,4,Bunyala East (Navakholo)
13614307,301666,4,Bunyala Central (Navakholo)
13612535,36,4,Bunyala Central (Bunyala)
13614591,51968,4,Bumula (Bumula)
13614675,59,4,Bulla Pesa (Isiolo)
13615008,84,4,Bukira East (Kuria West)
13615006,84,4,Bukira Central/Ikerege (Kuria West)
13618393,38,4,Bukhayo West (Matayos)
13613763,52016,4,Bukhayo North/Walatsi (Nambale)
13613761,52016,4,Bukhayo East (Nambale)
13613758,52016,4,Bukhayo Central (Nambale)
13610584,34,4,Bukembe West (Kanduyi)
13610576,34,4,Bukembe East (Kanduyi)
13616987,50,4,Bosoti/Sengera (Bomachoge Chache)
13610636,134,4,Bosamaro (Nyamira)
13617014,51,4,Borabu/Chitago (South Mugirango)
13616983,50,4,Boochi/Tendere (Bomachoge Chache)
13616993,54387,4,Boochi Borabu (Bomachoge Borabu)
13610630,134,4,Bonyamatuta (Nyamira)
13618568,54468,4,Bomwagamo (Nyamira North)
13616974,78,4,Bomorenda (Bonchari)
13616994,54387,4,Bombaba Borabu (Bomachoge Borabu)
13616977,78,4,Bomariba (Bonchari)
13614964,156,4,Bomani (Taveta)
13609897,10347918,4,Bokoli (Webuye West)
13616988,54387,4,Bokimonge (Bomachoge Borabu)
13618567,54468,4,Bokeira (Nyamira North)
13621450,63143,4,Boito (Konoin)
13617022,51,4,Boikanga (South Mugirango)
13617024,1741135,4,Bogusero (Kitutu Chache South)
13610626,134,4,Bogichora (Nyamira)
13616978,78,4,Bogiakumu (Bonchari)
13617023,51,4,Bogetenga (South Mugirango)
13617027,1741135,4,Bogeka (Kitutu Chache South)
13614768,45821,4,Bofu (Likoni)
13616964,54405,4,Bobasi Chache (Bobasi)
13616960,54405,4,Bobasi/Boitangare (Bobasi)
13617013,1741129,4,Bobaracho (Nyaribari Chache)
13617004,1741129,4,Birongo (Nyaribari Chache)
13609438,86,4,Bidii (Kwanza)
13612337,70,4,Bibirioni (Limuru)
13618371,63759,4,Biashara (Ruiru)
13612237,126,4,Biashara (Nakuru East)
13612498,125,4,Biashara (Naivasha)
13618447,171,4,Benane (Wajir South)
13614779,88,4,Benane (Lagdera)
13618421,62951,4,Batei (Pokot South)
13616228,170,4,Batalu (Wajir North)
13610614,45820,4,Basuba (Lamu East)
13616969,54405,4,Bassi Bogetaorio (Bobasi)
13616968,54405,4,Basi Central (Bobasi)
13610235,28,4,Barwessa (Baringo North)
13618521,169,4,Barwago (Wajir East)
13615197,5550020,4,Barut (Nakuru West)
13613453,28,4,Bartabwa (Baringo North)
13614778,88,4,Baraki (Lagdera)
26407625,66430,4,Baragwi (Kirinyaga East)
13610265,52,4,Banja (Hamisi)
13613412,274784,4,Banissa (Banissa)
26407648,45832,4,Bangale (Bura)
13613486,112,4,Bamburi (Kisauni)
13617088,45818,4,Bamba (Ganze)
13614100,223918,4,Balambala (Balambala)
13615670,127,4,Bahati (Nakuru North)
13615294,93,4,Bahari (Lamu West)
13613650,6458824,4,Babandogo (Ruaraka)
13613770,146,4,Baawa (Samburu Central)
13613858,137,4,Awasi/Onjiko (Nyando)
26407640,72172,4,Athwana (Tigania West)
13612881,3129987,4,Athiru Ruujine (Igembe Central)
15394893,54,4,Athiru Gaiti (Igembe South)
13610315,23497,4,Athi River (Athi River)
13617123,119,4,Athi (Kitui South)
26407636,23400,4,Ashabito (Mandera North)
13612637,104,4,Arror (Marakwet West)
13612318,172,4,Arbajahan (Wajir West)
13612487,101,4,Arabia (Mandera East)
15356183,71633,4,Antubetwe Kiongo (Igembe North)
15361003,71633,4,Antuambui (Igembe North)
13613025,23527,4,Ang'urai South (Teso North)
13613019,23527,4,Ang'urai North (Teso North)
13613012,23527,4,Ang'urai East (Teso North)
13611888,157,4,Ang'orom (Teso South)
13613766,146,4,Angata Nayokie (Samburu Central)
13615528,162,4,Angata Barikoi (Transmara West)
15349322,71633,4,Amwathi (Igembe North)
13611879,157,4,Amukura West (Teso South)
13611876,157,4,Amukura East (Teso South)
13611870,157,4,Amukura Central (Teso South)
13616254,5550018,4,Amalo (Kuresoi South)
15245721,274785,4,Alungo Gof (Lafey)
13612454,142,4,Alale (Pokot North)
13617771,72172,4,Akithii (Tigania West)
13612877,3129987,4,Akirang'ondu (Igembe Central)
15394864,54,4,Akachiu (Igembe South)
13615806,73,4,Airport (Changamwe)
13616214,123,4,Airbase (Kamukunji)
13614399,68,4,Ainamoi (Ainamoi)
13750374,2891591,4,Ainabkoi/Olare (Ainabkoi)
13613851,137,4,Ahero (Nyando)
13612446,167961,4,Aguthi-gaaki (Tetu)
13615574,149,4,Ageng'a Nanguba (Samia)
13617077,46121,4,Adu (Magarini)
13612319,172,4,Ademasajide (Wajir West)
15394898,56,4,Abothuguchi West (Imenti Central)
13615751,56,4,Abothuguchi Central (Imenti Central)
15394982,58,4,Abogeta West (Imenti South)
15394981,58,4,Abogeta East (Imenti South)
13613953,274777,4,Abakaile (Dadaab)
