,id,name,level,parent,children_url
2046,60225,Nyoera 2,Village,11031,/clts/user/loadUnitDashboard?id=60225
2047,60180,Omobera ,Village,11031,/clts/user/loadUnitDashboard?id=60180
2048,60187,Omogonchoro,Village,11031,/clts/user/loadUnitDashboard?id=60187
2049,60172,Omokorogonywa,Village,11031,/clts/user/loadUnitDashboard?id=60172
2050,59921,Omokubo,Village,11031,/clts/user/loadUnitDashboard?id=59921
2051,60174,Omonyenya,Village,11031,/clts/user/loadUnitDashboard?id=60174
2052,60186,Omosocho,Village,11031,/clts/user/loadUnitDashboard?id=60186
2053,60160,Omoyo,Village,11031,/clts/user/loadUnitDashboard?id=60160
2054,60223,Omwobo,Village,11031,/clts/user/loadUnitDashboard?id=60223
2055,60188,Riakiora 1,Village,11031,/clts/user/loadUnitDashboard?id=60188
2056,60189,Riakiora 2,Village,11031,/clts/user/loadUnitDashboard?id=60189
2057,60227,Riamairura,Village,11031,/clts/user/loadUnitDashboard?id=60227
2058,59923,Rianyaingiri,Village,11031,/clts/user/loadUnitDashboard?id=59923
2059,60230,Rianyangweso,Village,11031,/clts/user/loadUnitDashboard?id=60230
2060,60173,Rianyanusi,Village,11031,/clts/user/loadUnitDashboard?id=60173
2061,60161,Riatebe,Village,11031,/clts/user/loadUnitDashboard?id=60161
2062,60192,Ribaita,Village,11031,/clts/user/loadUnitDashboard?id=60192
2063,60164,Ribwago,Village,11031,/clts/user/loadUnitDashboard?id=60164
2064,60185,Rikura Magogo,Village,11031,/clts/user/loadUnitDashboard?id=60185
2065,59925,Rioibi 1,Village,11031,/clts/user/loadUnitDashboard?id=59925
2066,59924,Rioibi 2,Village,11031,/clts/user/loadUnitDashboard?id=59924
2067,60211,Riokero,Village,11031,/clts/user/loadUnitDashboard?id=60211
2068,60231,Riomoro Nyoera,Village,11031,/clts/user/loadUnitDashboard?id=60231
2069,60198,Riomuga,Village,11031,/clts/user/loadUnitDashboard?id=60198
2070,59917,Rionchaga 1,Village,11031,/clts/user/loadUnitDashboard?id=59917
2071,59928,Rionchaga 2,Village,11031,/clts/user/loadUnitDashboard?id=59928
2072,59929,Rionyoni,Village,11031,/clts/user/loadUnitDashboard?id=59929
2073,60234,Ritibo,Village,11031,/clts/user/loadUnitDashboard?id=60234
2074,60307,Suguta 1,Village,11031,/clts/user/loadUnitDashboard?id=60307
2075,60308,Suguta 2,Village,11031,/clts/user/loadUnitDashboard?id=60308
2076,60210,Tundubari,Village,11031,/clts/user/loadUnitDashboard?id=60210
2077,11036,Bassi Chache,Ward,11029,/clts/user/loadUnitDashboard?id=11036
2078,59563,Birongo,Village,11036,/clts/user/loadUnitDashboard?id=59563
2079,59565,Bomonyama,Village,11036,/clts/user/loadUnitDashboard?id=59565
2080,59597,Esamba,Village,11036,/clts/user/loadUnitDashboard?id=59597
2081,59630,Esamba,Village,11036,/clts/user/loadUnitDashboard?id=59630
2082,59598,Etangi,Village,11036,/clts/user/loadUnitDashboard?id=59598
2083,59631,Etangi,Village,11036,/clts/user/loadUnitDashboard?id=59631
2084,59566,Gekongo 1,Village,11036,/clts/user/loadUnitDashboard?id=59566
2085,59567,Gekongo 2,Village,11036,/clts/user/loadUnitDashboard?id=59567
2086,59588,Gesure,Village,11036,/clts/user/loadUnitDashboard?id=59588
2087,59587,Gesure B,Village,11036,/clts/user/loadUnitDashboard?id=59587
2088,59589,Getare,Village,11036,/clts/user/loadUnitDashboard?id=59589
2089,59590,Getonto,Village,11036,/clts/user/loadUnitDashboard?id=59590
2090,59599,Gitogo,Village,11036,/clts/user/loadUnitDashboard?id=59599
2091,59632,Gitogo,Village,11036,/clts/user/loadUnitDashboard?id=59632
2092,59591,Irongo,Village,11036,/clts/user/loadUnitDashboard?id=59591
2093,59624,Irongo,Village,11036,/clts/user/loadUnitDashboard?id=59624
2094,59568,Itibo Market,Village,11036,/clts/user/loadUnitDashboard?id=59568
2095,59592,Kebabe,Village,11036,/clts/user/loadUnitDashboard?id=59592
2096,59625,Kebabe,Village,11036,/clts/user/loadUnitDashboard?id=59625
2097,59600,Kebute,Village,11036,/clts/user/loadUnitDashboard?id=59600
2098,59633,Kebute,Village,11036,/clts/user/loadUnitDashboard?id=59633
2099,59593,Kiogoro,Village,11036,/clts/user/loadUnitDashboard?id=59593
2100,59626,Kiogoro,Village,11036,/clts/user/loadUnitDashboard?id=59626
2101,59572,Magoroka 1,Village,11036,/clts/user/loadUnitDashboard?id=59572
2102,59573,Magoroka 2,Village,11036,/clts/user/loadUnitDashboard?id=59573
2103,59601,Matongo,Village,11036,/clts/user/loadUnitDashboard?id=59601
2104,59634,Matongo,Village,11036,/clts/user/loadUnitDashboard?id=59634
2105,59569,Matongo 1,Village,11036,/clts/user/loadUnitDashboard?id=59569
2106,59570,Matongo 2,Village,11036,/clts/user/loadUnitDashboard?id=59570
2107,59571,Matongo Keera,Village,11036,/clts/user/loadUnitDashboard?id=59571
2108,59594,Mekonge,Village,11036,/clts/user/loadUnitDashboard?id=59594
2109,59627,Mekonge,Village,11036,/clts/user/loadUnitDashboard?id=59627
2110,59574,Mosobeti,Village,11036,/clts/user/loadUnitDashboard?id=59574
2111,59575,Nyabuto,Village,11036,/clts/user/loadUnitDashboard?id=59575
2112,59576,Nyagancha,Village,11036,/clts/user/loadUnitDashboard?id=59576
2113,59577,Nyagancha 2,Village,11036,/clts/user/loadUnitDashboard?id=59577
2114,59595,Nyagesa,Village,11036,/clts/user/loadUnitDashboard?id=59595
2115,59628,Nyagesa,Village,11036,/clts/user/loadUnitDashboard?id=59628
2116,59635,Nyakunguru,Village,11036,/clts/user/loadUnitDashboard?id=59635
2117,59602,Nyamabariri,Village,11036,/clts/user/loadUnitDashboard?id=59602
2118,59636,Nyamabariri,Village,11036,/clts/user/loadUnitDashboard?id=59636
2119,59579,Nyambenoka,Village,11036,/clts/user/loadUnitDashboard?id=59579
2120,59657,Nyamemiso,Village,11036,/clts/user/loadUnitDashboard?id=59657
2121,59580,Nyameterere,Village,11036,/clts/user/loadUnitDashboard?id=59580
2122,59658,Nyamogenga,Village,11036,/clts/user/loadUnitDashboard?id=59658
2123,59659,Nyamonema,Village,11036,/clts/user/loadUnitDashboard?id=59659
2124,59596,Omoyo,Village,11036,/clts/user/loadUnitDashboard?id=59596
2125,59629,Omoyo,Village,11036,/clts/user/loadUnitDashboard?id=59629
2126,59581,Riabwogonka 1,Village,11036,/clts/user/loadUnitDashboard?id=59581
2127,59582,Riabwongoka 2,Village,11036,/clts/user/loadUnitDashboard?id=59582
2128,59583,Riabwongoka 2,Village,11036,/clts/user/loadUnitDashboard?id=59583
2129,59584,Riachute,Village,11036,/clts/user/loadUnitDashboard?id=59584
2130,59585,Rigena,Village,11036,/clts/user/loadUnitDashboard?id=59585
2131,59660,Riokonu,Village,11036,/clts/user/loadUnitDashboard?id=59660
2132,59586,Tente,Village,11036,/clts/user/loadUnitDashboard?id=59586
2133,18634,Unassigned,Village,11036,/clts/user/loadUnitDashboard?id=18634
2134,11034,Bassi Masige East,Ward,11029,/clts/user/loadUnitDashboard?id=11034
2135,18636,Unassigned,Village,11034,/clts/user/loadUnitDashboard?id=18636
2136,11035,Bassi Masige West,Ward,11029,/clts/user/loadUnitDashboard?id=11035
2137,60091,Anate 1,Village,11035,/clts/user/loadUnitDashboard?id=60091
2138,60092,Anate 2,Village,11035,/clts/user/loadUnitDashboard?id=60092
2139,60134,Bogesaka,Village,11035,/clts/user/loadUnitDashboard?id=60134
2140,60126,Bogosogwa,Village,11035,/clts/user/loadUnitDashboard?id=60126
2141,60135,Eburi,Village,11035,/clts/user/loadUnitDashboard?id=60135
2142,60046,Emesa,Village,11035,/clts/user/loadUnitDashboard?id=60046
2143,60093,Endara,Village,11035,/clts/user/loadUnitDashboard?id=60093
2144,60136,Engotha,Village,11035,/clts/user/loadUnitDashboard?id=60136
2145,60064,Enkoronko,Village,11035,/clts/user/loadUnitDashboard?id=60064
2146,60094,Getare,Village,11035,/clts/user/loadUnitDashboard?id=60094
2147,60047,Getare 1,Village,11035,/clts/user/loadUnitDashboard?id=60047
2148,60137,Getogi,Village,11035,/clts/user/loadUnitDashboard?id=60137
2149,60048,Getunwa 1,Village,11035,/clts/user/loadUnitDashboard?id=60048
2150,60049,Getunwa 2,Village,11035,/clts/user/loadUnitDashboard?id=60049
2151,60098,Giasaiga 1,Village,11035,/clts/user/loadUnitDashboard?id=60098
2152,60095,Giasaiga 2,Village,11035,/clts/user/loadUnitDashboard?id=60095
2153,60128,Giasaiga 3,Village,11035,/clts/user/loadUnitDashboard?id=60128
2154,60097,Giasaiga 4,Village,11035,/clts/user/loadUnitDashboard?id=60097
2155,60096,Giasaiga 5,Village,11035,/clts/user/loadUnitDashboard?id=60096
2156,18635,Gionseri,Village,11035,/clts/user/loadUnitDashboard?id=18635
2157,60050,Inani 1,Village,11035,/clts/user/loadUnitDashboard?id=60050
2158,60051,Inani 2,Village,11035,/clts/user/loadUnitDashboard?id=60051
2159,60138,Irongo,Village,11035,/clts/user/loadUnitDashboard?id=60138
2160,60052,Itibo,Village,11035,/clts/user/loadUnitDashboard?id=60052
2161,60139,Kebobora,Village,11035,/clts/user/loadUnitDashboard?id=60139
2162,60140,Kegengo 1,Village,11035,/clts/user/loadUnitDashboard?id=60140
2163,60141,Kegengo 2,Village,11035,/clts/user/loadUnitDashboard?id=60141
2164,60129,Kemwamu,Village,11035,/clts/user/loadUnitDashboard?id=60129
2165,60111,Kiobegi,Village,11035,/clts/user/loadUnitDashboard?id=60111
2166,60112,Kiomachongo,Village,11035,/clts/user/loadUnitDashboard?id=60112
2167,60143,Kiomogire,Village,11035,/clts/user/loadUnitDashboard?id=60143
2168,60142,Kiomogire 2,Village,11035,/clts/user/loadUnitDashboard?id=60142
2169,60113,Metengero,Village,11035,/clts/user/loadUnitDashboard?id=60113
2170,60114,Metengero 2,Village,11035,/clts/user/loadUnitDashboard?id=60114
2171,60144,Mosora,Village,11035,/clts/user/loadUnitDashboard?id=60144
2172,60066,Nyabigena 1,Village,11035,/clts/user/loadUnitDashboard?id=60066
2173,60130,Nyabisase,Village,11035,/clts/user/loadUnitDashboard?id=60130
2174,60145,Nyaborarire,Village,11035,/clts/user/loadUnitDashboard?id=60145
2175,60115,Nyachenge 2,Village,11035,/clts/user/loadUnitDashboard?id=60115
2176,60116,Nyachenge 3,Village,11035,/clts/user/loadUnitDashboard?id=60116
2177,60117,Nyaiguku ,Village,11035,/clts/user/loadUnitDashboard?id=60117
2178,60118,Nyakegara 1,Village,11035,/clts/user/loadUnitDashboard?id=60118
2179,60119,Nyakegara 2,Village,11035,/clts/user/loadUnitDashboard?id=60119
2180,60120,Nyakegara 3,Village,11035,/clts/user/loadUnitDashboard?id=60120
2181,60121,Nyakegara 3,Village,11035,/clts/user/loadUnitDashboard?id=60121
2182,60146,Nyamebondo,Village,11035,/clts/user/loadUnitDashboard?id=60146
2183,60147,Nyamegongi,Village,11035,/clts/user/loadUnitDashboard?id=60147
2184,60131,Nyamiobo,Village,11035,/clts/user/loadUnitDashboard?id=60131
2185,60053,Nyansakia 1,Village,11035,/clts/user/loadUnitDashboard?id=60053
2186,60054,Nyansakia 2,Village,11035,/clts/user/loadUnitDashboard?id=60054
2187,60067,Nyansangio,Village,11035,/clts/user/loadUnitDashboard?id=60067
2188,60068,Omogonchoro 1,Village,11035,/clts/user/loadUnitDashboard?id=60068
2189,60069,Omogonchoro 2,Village,11035,/clts/user/loadUnitDashboard?id=60069
2190,60122,Omokubo,Village,11035,/clts/user/loadUnitDashboard?id=60122
2191,60123,Omoraa 1,Village,11035,/clts/user/loadUnitDashboard?id=60123
2192,60124,Omoraa 2,Village,11035,/clts/user/loadUnitDashboard?id=60124
2193,60125,Omoraa 3,Village,11035,/clts/user/loadUnitDashboard?id=60125
2194,60055,Omotembe,Village,11035,/clts/user/loadUnitDashboard?id=60055
2195,60056,Omwobo,Village,11035,/clts/user/loadUnitDashboard?id=60056
2196,60148,Orogare 1,Village,11035,/clts/user/loadUnitDashboard?id=60148
2197,60149,Orogare 2,Village,11035,/clts/user/loadUnitDashboard?id=60149
2198,60057,Riamochoge,Village,11035,/clts/user/loadUnitDashboard?id=60057
2199,60070,Rianchaga,Village,11035,/clts/user/loadUnitDashboard?id=60070
2200,60090,Rianchaga,Village,11035,/clts/user/loadUnitDashboard?id=60090
2201,60058,Rianyakoria,Village,11035,/clts/user/loadUnitDashboard?id=60058
2202,60059,Ribate,Village,11035,/clts/user/loadUnitDashboard?id=60059
2203,60132,Ribate,Village,11035,/clts/user/loadUnitDashboard?id=60132
2204,60061,Riogoncho,Village,11035,/clts/user/loadUnitDashboard?id=60061
2205,60060,Riombongi,Village,11035,/clts/user/loadUnitDashboard?id=60060
2206,60062,Rionserio,Village,11035,/clts/user/loadUnitDashboard?id=60062
2207,60133,Ritumbe,Village,11035,/clts/user/loadUnitDashboard?id=60133
2208,60063,Riyabo,Village,11035,/clts/user/loadUnitDashboard?id=60063
2209,11037,Bobasi Boitangare,Ward,11029,/clts/user/loadUnitDashboard?id=11037
2210,60075,Anate 1,Village,11037,/clts/user/loadUnitDashboard?id=60075
2211,60076,Anate 2,Village,11037,/clts/user/loadUnitDashboard?id=60076
2212,59966,Bama,Village,11037,/clts/user/loadUnitDashboard?id=59966
2213,60034,Bochiaku,Village,11037,/clts/user/loadUnitDashboard?id=60034
2214,59967,Bomarasi,Village,11037,/clts/user/loadUnitDashboard?id=59967
2215,59980,Bondeka,Village,11037,/clts/user/loadUnitDashboard?id=59980
2216,60007,Bondeka,Village,11037,/clts/user/loadUnitDashboard?id=60007
2217,59968,Bontorome,Village,11037,/clts/user/loadUnitDashboard?id=59968
2218,59969,Bonyangande,Village,11037,/clts/user/loadUnitDashboard?id=59969
2219,59970,Bonyangande 2,Village,11037,/clts/user/loadUnitDashboard?id=59970
2220,60008,Borangi,Village,11037,/clts/user/loadUnitDashboard?id=60008
2221,60035,Borangi,Village,11037,/clts/user/loadUnitDashboard?id=60035
2222,59971,Bosingi 1,Village,11037,/clts/user/loadUnitDashboard?id=59971
2223,59972,Bosingi 2,Village,11037,/clts/user/loadUnitDashboard?id=59972
2224,59981,Chirichiro,Village,11037,/clts/user/loadUnitDashboard?id=59981
2225,60036,Ebate,Village,11037,/clts/user/loadUnitDashboard?id=60036
2226,60037,Ekenyoru,Village,11037,/clts/user/loadUnitDashboard?id=60037
2227,60038,Enchoro 1,Village,11037,/clts/user/loadUnitDashboard?id=60038
2228,60039,Enchoro 2,Village,11037,/clts/user/loadUnitDashboard?id=60039
2229,60040,Enchoro 3,Village,11037,/clts/user/loadUnitDashboard?id=60040
2230,60041,Enchoro 4,Village,11037,/clts/user/loadUnitDashboard?id=60041
2231,60077,Endara,Village,11037,/clts/user/loadUnitDashboard?id=60077
2232,60009,Esamba,Village,11037,/clts/user/loadUnitDashboard?id=60009
2233,59982,Etangi,Village,11037,/clts/user/loadUnitDashboard?id=59982
2234,60010,Gesarara,Village,11037,/clts/user/loadUnitDashboard?id=60010
2235,60011,Getacho,Village,11037,/clts/user/loadUnitDashboard?id=60011
2236,60012,Getare,Village,11037,/clts/user/loadUnitDashboard?id=60012
2237,60042,Getare,Village,11037,/clts/user/loadUnitDashboard?id=60042
2238,60043,Getare,Village,11037,/clts/user/loadUnitDashboard?id=60043
2239,60078,Getare,Village,11037,/clts/user/loadUnitDashboard?id=60078
2240,60013,Getiongo,Village,11037,/clts/user/loadUnitDashboard?id=60013
2241,60014,Getiro,Village,11037,/clts/user/loadUnitDashboard?id=60014
2242,60015,Getiro,Village,11037,/clts/user/loadUnitDashboard?id=60015
2243,60071,Getunwa,Village,11037,/clts/user/loadUnitDashboard?id=60071
2244,60080,Giasaiga,Village,11037,/clts/user/loadUnitDashboard?id=60080
2245,60081,Giasaiga 5,Village,11037,/clts/user/loadUnitDashboard?id=60081
2246,60079,Gisaiga 2,Village,11037,/clts/user/loadUnitDashboard?id=60079
2247,60082,Gurubu,Village,11037,/clts/user/loadUnitDashboard?id=60082
2248,60083,Gurubu 2,Village,11037,/clts/user/loadUnitDashboard?id=60083
2249,60084,Gurubu 3,Village,11037,/clts/user/loadUnitDashboard?id=60084
2250,60016,Ikenye,Village,11037,/clts/user/loadUnitDashboard?id=60016
2251,60044,Ikenye,Village,11037,/clts/user/loadUnitDashboard?id=60044
2252,60017,Ikobe,Village,11037,/clts/user/loadUnitDashboard?id=60017
2253,60018,Inani,Village,11037,/clts/user/loadUnitDashboard?id=60018
2254,60019,Inani 2,Village,11037,/clts/user/loadUnitDashboard?id=60019
2255,60020,Iranya 1,Village,11037,/clts/user/loadUnitDashboard?id=60020
2256,60045,Iranya 1,Village,11037,/clts/user/loadUnitDashboard?id=60045
2257,60021,Kabosi,Village,11037,/clts/user/loadUnitDashboard?id=60021
2258,60022,Kebogerero,Village,11037,/clts/user/loadUnitDashboard?id=60022
2259,60023,Kegochi,Village,11037,/clts/user/loadUnitDashboard?id=60023
2260,59973,Keigamere 1,Village,11037,/clts/user/loadUnitDashboard?id=59973
2261,59974,Keigamere 2,Village,11037,/clts/user/loadUnitDashboard?id=59974
2262,59983,Kiamisiori,Village,11037,/clts/user/loadUnitDashboard?id=59983
2263,59984,Kiamisiori,Village,11037,/clts/user/loadUnitDashboard?id=59984
2264,60024,Kiamokama,Village,11037,/clts/user/loadUnitDashboard?id=60024
2265,59985,Kiongongi,Village,11037,/clts/user/loadUnitDashboard?id=59985
2266,59996,Maiga,Village,11037,/clts/user/loadUnitDashboard?id=59996
2267,60025,Maiga,Village,11037,/clts/user/loadUnitDashboard?id=60025
2268,59997,Manyomba,Village,11037,/clts/user/loadUnitDashboard?id=59997
2269,60026,Manyumba,Village,11037,/clts/user/loadUnitDashboard?id=60026
2270,59986,Matongo,Village,11037,/clts/user/loadUnitDashboard?id=59986
2271,60085,Matuta,Village,11037,/clts/user/loadUnitDashboard?id=60085
2272,59975,Metembe,Village,11037,/clts/user/loadUnitDashboard?id=59975
2273,59987,Metengero,Village,11037,/clts/user/loadUnitDashboard?id=59987
2274,59988,Mogorora,Village,11037,/clts/user/loadUnitDashboard?id=59988
2275,59976,Mwamorwa,Village,11037,/clts/user/loadUnitDashboard?id=59976
2276,59977,Mwomtorowe,Village,11037,/clts/user/loadUnitDashboard?id=59977
2277,59998,Naivasha,Village,11037,/clts/user/loadUnitDashboard?id=59998
2278,60027,Naivasha,Village,11037,/clts/user/loadUnitDashboard?id=60027
2279,59989,Nyabare 2,Village,11037,/clts/user/loadUnitDashboard?id=59989
2280,60073,Nyabigena,Village,11037,/clts/user/loadUnitDashboard?id=60073
2281,60072,Nyabigena 2,Village,11037,/clts/user/loadUnitDashboard?id=60072
2282,60086,Nyabisase 1,Village,11037,/clts/user/loadUnitDashboard?id=60086
2283,60087,Nyabisase 2,Village,11037,/clts/user/loadUnitDashboard?id=60087
2284,60089,Nyabisia 2,Village,11037,/clts/user/loadUnitDashboard?id=60089
2285,60088,Nyabisia A,Village,11037,/clts/user/loadUnitDashboard?id=60088
2286,59999,Nyabochua,Village,11037,/clts/user/loadUnitDashboard?id=59999
2287,60000,Nyabochua,Village,11037,/clts/user/loadUnitDashboard?id=60000
2288,60028,Nyabochua,Village,11037,/clts/user/loadUnitDashboard?id=60028
2289,59990,Nyaguku,Village,11037,/clts/user/loadUnitDashboard?id=59990
2290,59992,Nyakumbati,Village,11037,/clts/user/loadUnitDashboard?id=59992
2291,59991,Nyakumbati 2,Village,11037,/clts/user/loadUnitDashboard?id=59991
2292,59993,Nyandoche 1,Village,11037,/clts/user/loadUnitDashboard?id=59993
2293,59994,Nyandoche 2,Village,11037,/clts/user/loadUnitDashboard?id=59994
2294,59978,Nyaronge 1,Village,11037,/clts/user/loadUnitDashboard?id=59978
2295,59979,Nyaronge 2,Village,11037,/clts/user/loadUnitDashboard?id=59979
2296,60001,Nyationgongo,Village,11037,/clts/user/loadUnitDashboard?id=60001
2297,60029,Nyationgongo ,Village,11037,/clts/user/loadUnitDashboard?id=60029
2298,60002,Omoyo,Village,11037,/clts/user/loadUnitDashboard?id=60002
2299,60030,Omoyo,Village,11037,/clts/user/loadUnitDashboard?id=60030
2300,60074,Rianchaga,Village,11037,/clts/user/loadUnitDashboard?id=60074
2301,60003,Riatebe,Village,11037,/clts/user/loadUnitDashboard?id=60003
2302,60031,Riatebe ,Village,11037,/clts/user/loadUnitDashboard?id=60031
2303,60004,Riatinda,Village,11037,/clts/user/loadUnitDashboard?id=60004
2304,60032,Riatinda,Village,11037,/clts/user/loadUnitDashboard?id=60032
2305,60005,Rochanga 1,Village,11037,/clts/user/loadUnitDashboard?id=60005
2306,60006,Rochanga 1,Village,11037,/clts/user/loadUnitDashboard?id=60006
2307,60033,Ronchaga 1,Village,11037,/clts/user/loadUnitDashboard?id=60033
2308,59995,Tente,Village,11037,/clts/user/loadUnitDashboard?id=59995
2309,18632,Unassigned,Village,11037,/clts/user/loadUnitDashboard?id=18632
2310,11032,Nyacheki,Ward,11029,/clts/user/loadUnitDashboard?id=11032
2311,59763, Enchoro A,Village,11032,/clts/user/loadUnitDashboard?id=59763
2312,59806,Amakonge,Village,11032,/clts/user/loadUnitDashboard?id=59806
2313,59710,Baringo,Village,11032,/clts/user/loadUnitDashboard?id=59710
2314,59741,Barosi,Village,11032,/clts/user/loadUnitDashboard?id=59741
2315,59742,Barosi B,Village,11032,/clts/user/loadUnitDashboard?id=59742
2316,59760,Bikeri ,Village,11032,/clts/user/loadUnitDashboard?id=59760
2317,59794,Biosi,Village,11032,/clts/user/loadUnitDashboard?id=59794
2318,59749,Bogetunga,Village,11032,/clts/user/loadUnitDashboard?id=59749
2319,59856,Boikimogori,Village,11032,/clts/user/loadUnitDashboard?id=59856
2320,59791,Bokimogori,Village,11032,/clts/user/loadUnitDashboard?id=59791
2321,59711,Bondeka,Village,11032,/clts/user/loadUnitDashboard?id=59711
2322,59796,Borangi,Village,11032,/clts/user/loadUnitDashboard?id=59796
2323,59795,Borangi 1,Village,11032,/clts/user/loadUnitDashboard?id=59795
2324,59868,Borangi 1,Village,11032,/clts/user/loadUnitDashboard?id=59868
2325,59797,Borangi 2,Village,11032,/clts/user/loadUnitDashboard?id=59797
2326,59805,Borangi 2,Village,11032,/clts/user/loadUnitDashboard?id=59805
2327,59869,Borangi 2,Village,11032,/clts/user/loadUnitDashboard?id=59869
2328,59768,Borangi A,Village,11032,/clts/user/loadUnitDashboard?id=59768
2329,59822,Borangi A,Village,11032,/clts/user/loadUnitDashboard?id=59822
2330,59769,Borangi B,Village,11032,/clts/user/loadUnitDashboard?id=59769
2331,59823,Borangi B,Village,11032,/clts/user/loadUnitDashboard?id=59823
2332,59743,Chitago A,Village,11032,/clts/user/loadUnitDashboard?id=59743
2333,59744,Chitago B,Village,11032,/clts/user/loadUnitDashboard?id=59744
2334,59745,Chitago C,Village,11032,/clts/user/loadUnitDashboard?id=59745
2335,59825,Ebiosi,Village,11032,/clts/user/loadUnitDashboard?id=59825
2336,59824,Ebiosi B,Village,11032,/clts/user/loadUnitDashboard?id=59824
2337,59771,Ekware 1,Village,11032,/clts/user/loadUnitDashboard?id=59771
2338,59772,Ekware 2,Village,11032,/clts/user/loadUnitDashboard?id=59772
2339,59826,Ekware A,Village,11032,/clts/user/loadUnitDashboard?id=59826
2340,59764,Enchoro B,Village,11032,/clts/user/loadUnitDashboard?id=59764
2341,59773,Enchoro B,Village,11032,/clts/user/loadUnitDashboard?id=59773
2342,59827,Enchoro B,Village,11032,/clts/user/loadUnitDashboard?id=59827
2343,59894,Entakana,Village,11032,/clts/user/loadUnitDashboard?id=59894
2344,59775,Eronge,Village,11032,/clts/user/loadUnitDashboard?id=59775
2345,59765,Gekomoni A,Village,11032,/clts/user/loadUnitDashboard?id=59765
2346,59828,Gekomoni A,Village,11032,/clts/user/loadUnitDashboard?id=59828
2347,59766,Gekomoni B,Village,11032,/clts/user/loadUnitDashboard?id=59766
2348,59829,Gekomoni B,Village,11032,/clts/user/loadUnitDashboard?id=59829
2349,59809,Getare,Village,11032,/clts/user/loadUnitDashboard?id=59809
2350,59857,Getare,Village,11032,/clts/user/loadUnitDashboard?id=59857
2351,59870,Getare,Village,11032,/clts/user/loadUnitDashboard?id=59870
2352,59877,Geteri,Village,11032,/clts/user/loadUnitDashboard?id=59877
2353,59830,Getiongo,Village,11032,/clts/user/loadUnitDashboard?id=59830
2354,59878,Goroba,Village,11032,/clts/user/loadUnitDashboard?id=59878
2355,59729,Goroba A,Village,11032,/clts/user/loadUnitDashboard?id=59729
2356,59730,Goroba B,Village,11032,/clts/user/loadUnitDashboard?id=59730
2357,59739,Isena,Village,11032,/clts/user/loadUnitDashboard?id=59739
2358,59762,Itaro,Village,11032,/clts/user/loadUnitDashboard?id=59762
2359,59776,Itibo,Village,11032,/clts/user/loadUnitDashboard?id=59776
2360,59831,Itibo,Village,11032,/clts/user/loadUnitDashboard?id=59831
2361,59895,Itibo,Village,11032,/clts/user/loadUnitDashboard?id=59895
2362,59879,Iyenga,Village,11032,/clts/user/loadUnitDashboard?id=59879
2363,59750,Keera,Village,11032,/clts/user/loadUnitDashboard?id=59750
2364,59832,Keera,Village,11032,/clts/user/loadUnitDashboard?id=59832
2365,59740,Kenyanta,Village,11032,/clts/user/loadUnitDashboard?id=59740
2366,59810,Kenyoro,Village,11032,/clts/user/loadUnitDashboard?id=59810
2367,59871,Kenyoro,Village,11032,/clts/user/loadUnitDashboard?id=59871
2368,59720,Kiangondi,Village,11032,/clts/user/loadUnitDashboard?id=59720
2369,59839,Kiangondi,Village,11032,/clts/user/loadUnitDashboard?id=59839
2370,59782,Kiombwori 1,Village,11032,/clts/user/loadUnitDashboard?id=59782
2371,59896,Kiombwori 1,Village,11032,/clts/user/loadUnitDashboard?id=59896
2372,59783,Kiombwori 2,Village,11032,/clts/user/loadUnitDashboard?id=59783
2373,59897,Kiombwori 2,Village,11032,/clts/user/loadUnitDashboard?id=59897
2374,59753,Masabo,Village,11032,/clts/user/loadUnitDashboard?id=59753
2375,59792,Matangamano/getare,Village,11032,/clts/user/loadUnitDashboard?id=59792
2376,59807,Matangamano/getare,Village,11032,/clts/user/loadUnitDashboard?id=59807
2377,59770,Matibo,Village,11032,/clts/user/loadUnitDashboard?id=59770
2378,59781,Mobamba,Village,11032,/clts/user/loadUnitDashboard?id=59781
2379,59898,Mobamba,Village,11032,/clts/user/loadUnitDashboard?id=59898
2380,59751,Mochengo A,Village,11032,/clts/user/loadUnitDashboard?id=59751
2381,59833,Mochengo A,Village,11032,/clts/user/loadUnitDashboard?id=59833
2382,59834,Mochengo B,Village,11032,/clts/user/loadUnitDashboard?id=59834
2383,59752,Mochengo C,Village,11032,/clts/user/loadUnitDashboard?id=59752
2384,59811,Mogonchoro,Village,11032,/clts/user/loadUnitDashboard?id=59811
2385,59872,Mogonchoro,Village,11032,/clts/user/loadUnitDashboard?id=59872
2386,59821,Mogonga,Village,11032,/clts/user/loadUnitDashboard?id=59821
2387,59746,Mogonga 1,Village,11032,/clts/user/loadUnitDashboard?id=59746
2388,59747,Mogonga 2,Village,11032,/clts/user/loadUnitDashboard?id=59747
2389,59712,Mogonga A,Village,11032,/clts/user/loadUnitDashboard?id=59712
2390,59840,Mogonga A,Village,11032,/clts/user/loadUnitDashboard?id=59840
2391,59713,Mogonga B,Village,11032,/clts/user/loadUnitDashboard?id=59713
2392,59841,Mogonga B,Village,11032,/clts/user/loadUnitDashboard?id=59841
2393,59715,Mogonga C,Village,11032,/clts/user/loadUnitDashboard?id=59715
2394,59842,Mogonga C,Village,11032,/clts/user/loadUnitDashboard?id=59842
2395,59714,Mogonga D,Village,11032,/clts/user/loadUnitDashboard?id=59714
2396,59843,Mogonga D,Village,11032,/clts/user/loadUnitDashboard?id=59843
